Time;Grid voltage URS;Grid voltage UST;Grid voltage magnitude;Grid voltage magnitude filtered;DC link current;Control angle grid unlimited;Control angle grid;Control angle grid lower limit;Control angle grid upper limit;DC1 end position request;DC2 end position request;End position request causes;Control angle motor;PLL grid angle error;Notch mask grid;Grid frequency;Grid frequency filtered;Grid integrator angle;Speed;Excitation Ref Mode;PulseMode;DC link current filtered;DC reference limited;DC error;Release pulses grid;Pulse block causes;
1.04002;0.594092;-0.979737;0.987101;0.987585;0.104608;1.69176;1.69176;0.087;2.60110;0.0;0.0;0.0;2.59149;0.0376772;0.0;1.01948;1.01774;-1.40223;0.274556;1.0;0.0;0.0726804;0.1;-0.00460778;1.0;0.0;
1.04102;0.799285;-0.921019;1.00065;0.992701;0.125926;1.80117;1.80117;0.087;2.59333;0.0;0.0;0.0;2.58974;-0.00173424;0.0;0.999935;1.00382;-1.08459;0.253146;1.0;0.0;0.102594;0.1;-0.0259264;1.0;0.0;
1.04202;0.925317;-0.773092;0.992322;0.995112;0.0832891;1.58631;1.58631;0.087;2.58767;0.0;0.0;0.0;2.58704;-0.0388132;0.0;0.981163;0.984713;-0.773127;0.219929;1.0;0.0;0.124345;0.1;0.0167109;1.0;0.0;
1.04303;0.980492;-0.471138;0.980741;0.988014;0.0925899;1.63154;1.63154;0.087;2.5986;0.0;0.0;0.0;2.59121;0.0449429;0.0;1.02306;1.01422;-0.462083;0.271118;1.0;0.0;0.0823005;0.1;0.00741009;1.0;0.0;
1.04402;0.952034;-0.214196;0.998883;0.990723;0.130525;1.82484;1.82484;0.087;2.59601;0.0;0.0;0.0;2.59025;0.00998811;0.0;1.00585;1.00942;-0.142805;0.259357;1.0;0.0;0.0922874;0.1;-0.0305246;1.0;0.0;
1.04502;0.832507;0.0595892;0.997481;0.995551;0.106071;1.70132;1.70132;0.087;2.58622;0.0;0.0;0.0;2.58817;-0.0289846;0.0;0.986242;0.990040;0.170448;0.233814;1.0;0.0;0.129929;0.1;-0.00607083;1.0;0.0;
1.04602;0.634224;0.420261;1.0617;0.992519;0.0617614;1.47793;1.47793;0.087;2.59401;0.0;0.0;0.0;2.58975;0.0;1.0;0.974488;0.975603;0.478128;0.25319;1.0;0.0;0.0999717;0.1;0.0382386;1.0;0.0;
1.04702;0.304393;0.668201;0.995016;0.989137;0.111819;1.72862;1.72862;0.087;2.60189;0.0;0.0;0.0;2.59049;0.0229074;0.0;1.01225;1.01468;0.797128;0.262333;1.0;0.0;0.0696628;0.1;-0.0118185;1.0;0.0;
1.04803;0.033744;0.849117;1.00053;0.995005;0.105862;1.69922;1.69922;0.087;2.59133;0.0;0.0;0.0;2.58903;-0.01674;0.0;0.992437;0.996364;1.11242;0.244415;1.0;0.0;0.110265;0.1;-0.00586181;1.0;0.0;
1.04902;-0.237718;0.945645;0.983841;0.994255;0.0362626;1.34762;1.34762;0.087;2.59355;0.0;0.0;0.0;2.58696;0.0;1.0;0.977308;0.979295;1.42172;0.219;1.0;0.0;0.101745;0.1;0.0637374;1.0;0.0;
1.05002;-0.591304;0.982525;0.989293;0.988474;0.101786;1.67622;1.67622;0.087;2.60437;0.0;0.0;0.0;2.59050;0.0338812;0.0;1.01778;1.01813;1.738;0.262447;1.0;0.0;0.0601080;0.1;-0.00178619;1.0;0.0;
1.05103;-0.796846;0.923517;1.00130;0.993727;0.114536;1.7413;1.7413;0.087;2.59402;0.0;0.0;0.0;2.58958;-0.00489801;0.0;0.998519;1.00242;2.05516;0.251159;1.0;0.0;0.0999397;0.1;-0.0145356;1.0;0.0;
1.05202;-0.923052;0.775357;0.991637;0.995474;0.064165;1.4881;1.4881;0.087;2.59078;0.0;0.0;0.0;2.58828;-0.0411847;0.0;0.980116;0.983582;2.36623;0.235228;1.0;0.0;0.11238;0.1;0.035835;1.0;0.0;
1.05303;-0.981828;0.473984;0.982023;0.987874;0.0913359;1.62247;1.62247;0.087;2.60224;0.0;0.0;0.0;2.59028;0.0428103;0.0;1.02224;1.01757;2.67911;0.259766;1.0;0.0;0.0683148;0.1;0.00866414;1.0;0.0;
1.05402;-0.95395;0.218029;0.999712;0.991319;0.122896;1.78253;1.78253;0.087;2.59658;0.0;0.0;0.0;2.58983;0.00693347;0.0;1.00454;1.00819;2.99799;0.254213;1.0;0.0;0.0900735;0.1;-0.0228959;1.0;0.0;
1.05502;-0.834249;-0.0561045;0.997279;0.995916;0.0924854;1.62948;1.62948;0.087;2.58822;0.0;0.0;0.0;2.58917;-0.0313977;0.0;0.985227;0.988973;-2.97231;0.246079;1.0;0.0;0.122228;0.1;0.00751460;1.0;0.0;
1.05603;-0.541879;-0.419622;0.964088;0.990920;0.0606119;1.46811;1.46811;0.087;2.59746;0.0;0.0;0.0;2.58979;0.0539794;0.0;1.02771;0.996214;-2.66477;0.253686;1.0;0.0;0.0866937;0.1;0.0393881;1.0;0.0;
1.05702;-0.307006;-0.666865;0.995787;0.989407;0.113386;1.73268;1.73268;0.087;2.60189;0.0;0.0;0.0;2.58981;0.0199218;0.0;1.01104;1.01387;-2.34406;0.253984;1.0;0.0;0.0696667;0.1;-0.0133861;1.0;0.0;
1.05803;-0.0360091;-0.848014;1.00064;0.995307;0.103249;1.68216;1.68216;0.087;2.59075;0.0;0.0;0.0;2.58963;-0.0191384;0.0;0.991488;0.995369;-2.02912;0.251782;1.0;0.0;0.112497;0.1;-0.00324924;1.0;0.0;
1.05902;0.24823;-0.950930;0.986466;0.994124;0.0424283;1.3752;1.3752;0.087;2.59406;0.0;0.0;0.0;2.58797;-0.0397174;0.0;0.980893;0.983422;-1.71907;0.231363;1.0;0.0;0.0997695;0.1;0.0575717;1.0;0.0;
1.06002;0.596531;-0.977298;0.985205;0.987619;0.120283;1.76649;1.76649;0.087;2.60294;0.0;0.0;0.0;2.59253;0.0;1.0;1.02738;1.02537;-1.40138;0.287369;1.0;0.0;0.0656042;0.1;-0.0202833;1.0;0.0;
1.06103;0.801841;-0.918522;1.00008;0.990522;0.149962;1.92298;1.92298;0.087;2.58878;0.0;0.0;0.0;2.59014;-0.000587964;0.0;1.00070;1.00833;-1.08038;0.258050;1.0;0.0;0.120068;0.1;-0.0499622;1.0;0.0;
1.06202;0.927815;-0.770652;0.993125;0.994239;0.115581;1.74654;1.74654;0.087;2.5811;0.0;0.0;0.0;2.5869;-0.0382524;0.0;0.981643;0.985303;-0.768734;0.218273;1.0;0.0;0.149632;0.1;-0.0155806;1.0;0.0;
1.06302;0.96998;-0.458477;0.970463;0.988517;0.078691;1.56044;1.56044;0.087;2.5916;0.0;0.0;0.0;2.59089;0.0503409;0.0;1.0257;0.993825;-0.462113;0.267234;1.0;0.0;0.109215;0.1;0.0213090;1.0;0.0;
1.06402;0.949827;-0.209840;0.997926;0.990063;0.127285;1.80619;1.80619;0.087;2.59715;0.0;0.0;0.0;2.59071;0.0136951;0.0;1.00768;1.01084;-0.142131;0.265037;1.0;0.0;0.0878946;0.1;-0.027285;1.0;0.0;
1.06502;0.830416;0.0637709;0.99774;0.995139;0.110042;1.71949;1.71949;0.087;2.58734;0.0;0.0;0.0;2.588;-0.0258858;0.0;0.987805;0.99166;0.171668;0.231712;1.0;0.0;0.125631;0.1;-0.0100420;1.0;0.0;
1.06603;0.635154;0.42665;1.06861;0.992628;0.0730478;1.53302;1.53302;0.087;2.59272;0.0;0.0;0.0;2.59024;0.0;1.0;0.975791;0.976936;0.479796;0.259269;1.0;0.0;0.104908;0.1;0.0269522;1.0;0.0;
1.06702;0.300560;0.670117;0.99385;0.988747;0.128644;1.8137;1.8137;0.087;2.59895;0.0;0.0;0.0;2.59109;0.0245325;0.0;1.01302;1.01587;0.799268;0.26963;1.0;0.0;0.0809444;0.1;-0.0286435;1.0;0.0;
1.06802;0.0300850;0.850918;1.00038;0.994546;0.128748;1.81599;1.81599;0.087;2.5868;0.0;0.0;0.0;2.58893;-0.0153917;0.0;0.993076;0.997032;1.11478;0.243162;1.0;0.0;0.127708;0.1;-0.028748;1.0;0.0;
1.06902;-0.241145;0.947387;0.984707;0.993351;0.0648965;1.49411;1.49411;0.087;2.58744;0.0;0.0;0.0;2.58595;-0.0488788;0.0;0.97598;0.979083;1.42426;0.206565;1.0;0.0;0.125233;0.1;0.0351035;1.0;0.0;
1.07002;-0.593046;0.980841;0.987974;0.987841;0.104817;1.6932;1.6932;0.087;2.60018;0.0;0.0;0.0;2.59109;0.036729;0.0;1.019;1.01724;1.73828;0.26973;1.0;0.0;0.0762172;0.1;-0.00481679;1.0;0.0;
1.07103;-0.798298;0.922065;1.00093;0.993073;0.122687;1.78488;1.78488;0.087;2.59337;0.0;0.0;0.0;2.58963;-0.00255668;0.0;0.99951;1.00339;2.05578;0.251781;1.0;0.0;0.102424;0.1;-0.0226868;1.0;0.0;
1.07202;-0.924388;0.774021;0.992039;0.995241;0.0768099;1.55397;1.55397;0.087;2.58861;0.0;0.0;0.0;2.58731;-0.0393516;0.0;0.980872;0.984381;2.36712;0.223282;1.0;0.0;0.120724;0.1;0.0231901;1.0;0.0;
1.07302;-0.981422;0.472997;0.981635;0.988225;0.0834981;1.5857;1.5857;0.087;2.60037;0.0;0.0;0.0;2.59083;0.0446725;0.0;1.0229;1.01408;2.6781;0.266432;1.0;0.0;0.0754833;0.1;0.0165019;1.0;0.0;
1.07402;-0.952905;0.215938;0.999259;0.991113;0.118611;1.76284;1.76284;0.087;2.59846;0.0;0.0;0.0;2.59007;0.00972864;0.0;1.00570;1.00927;2.99733;0.257157;1.0;0.0;0.0828309;0.1;-0.0186112;1.0;0.0;
1.07502;-0.83332;-0.057963;0.997386;0.995779;0.0914404;1.62626;1.62626;0.087;2.5894;0.0;0.0;0.0;2.58841;-0.0291268;0.0;0.986144;0.989941;-2.97264;0.236797;1.0;0.0;0.11771;0.1;0.00855964;1.0;0.0;
1.07603;-0.540368;-0.420377;0.96324;0.990857;0.0623885;1.4791;1.4791;0.087;2.59762;0.0;0.0;0.0;2.59018;0.0554148;0.0;1.02823;0.996882;-2.66484;0.258493;1.0;0.0;0.0860702;0.1;0.0376115;1.0;0.0;
1.07702;-0.305671;-0.667562;0.995408;0.989054;0.117566;1.75614;1.75614;0.087;2.60134;0.0;0.0;0.0;2.59025;0.0211685;0.0;1.01147;1.01433;-2.34398;0.259389;1.0;0.0;0.0717685;0.1;-0.0175662;1.0;0.0;
1.07802;-0.0349056;-0.848537;1.00057;0.995053;0.109519;1.71627;1.71627;0.087;2.58959;0.0;0.0;0.0;2.58918;-0.0182078;0.0;0.991774;0.995682;-2.02892;0.246245;1.0;0.0;0.11698;0.1;-0.00951944;1.0;0.0;
1.07903;0.236673;-0.945122;0.983589;0.993241;0.0380392;1.35542;1.35542;0.087;2.59267;0.0;0.0;0.0;2.58775;-0.0508965;0.0;0.975053;0.978078;-1.7198;0.228695;1.0;0.0;0.105120;0.1;0.0619608;1.0;0.0;
1.08002;0.590839;-0.98299;0.989661;0.988096;0.0968745;1.65012;1.65012;0.087;2.60437;0.0;0.0;0.0;2.59018;0.0332897;0.0;1.01748;1.01771;-1.40390;0.258456;1.0;0.0;0.0600961;0.1;0.00312546;1.0;0.0;
1.08103;0.79644;-0.923923;1.00140;0.993656;0.108265;1.70784;1.70784;0.087;2.59537;0.0;0.0;0.0;2.58961;-0.00533182;0.0;0.998286;1.00216;-1.08682;0.251509;1.0;0.0;0.0947151;0.1;-0.00826540;1.0;0.0;
1.08202;0.922704;-0.775705;0.991534;0.995425;0.0567453;1.44873;1.44873;0.087;2.59246;0.0;0.0;0.0;2.58893;-0.0414385;0.0;0.979969;0.983422;-0.77582;0.24319;1.0;0.0;0.105933;0.1;0.0432547;1.0;0.0;
1.08302;0.982061;-0.474507;0.982246;0.987921;0.0833936;1.58028;1.58028;0.087;2.60420;0.0;0.0;0.0;2.58993;0.0428028;0.0;1.02222;1.01752;-0.46296;0.255436;1.0;0.0;0.0607518;0.1;0.0166064;1.0;0.0;
1.08403;0.954183;-0.218436;0.999834;0.991416;0.114118;1.73492;1.73492;0.087;2.5987;0.0;0.0;0.0;2.58973;0.00703102;0.0;1.00457;1.00820;-0.144085;0.252988;1.0;0.0;0.0819407;0.1;-0.0141176;1.0;0.0;
1.08502;0.831461;0.0616801;0.997608;0.996022;0.0855882;1.59165;1.59165;0.087;2.59051;0.0;0.0;0.0;2.58961;-0.0252861;0.0;0.988282;0.991105;0.168969;0.251561;1.0;0.0;0.113422;0.1;0.0144118;1.0;0.0;
1.08602;0.529856;0.425662;0.95741;0.991016;0.0703307;1.5136;1.5136;0.087;2.59896;0.0;0.0;0.0;2.59262;0.063664;0.0;1.03262;1.00185;0.478059;0.28844;1.0;0.0;0.0809148;0.1;0.0296693;1.0;0.0;
1.08702;0.295391;0.672673;0.992267;0.988227;0.143065;1.88322;1.88322;0.087;2.59895;0.0;0.0;0.0;2.59187;0.0282854;0.0;1.01525;1.01857;0.800689;0.279202;1.0;0.0;0.0809578;0.1;-0.0430650;1.0;0.0;
1.08802;0.0250902;0.853415;1.00024;0.992704;0.15153;1.93088;1.93088;0.087;2.58246;0.0;0.0;0.0;2.58914;-0.0128608;0.0;0.994662;0.999138;1.11741;0.245706;1.0;0.0;0.144404;0.1;-0.0515297;1.0;0.0;
1.08903;-0.245965;0.949769;0.985866;0.992858;0.095725;1.64546;1.64546;0.087;2.58127;0.0;0.0;0.0;2.58568;-0.0471020;0.0;0.97721;0.980393;1.42734;0.203215;1.0;0.0;0.148945;0.1;0.00427499;1.0;0.0;
1.09002;-0.594324;0.979621;0.987027;0.989649;0.102622;1.67929;1.67929;0.087;2.59556;0.0;0.0;0.0;2.59152;0.0382218;0.0;1.01994;1.01497;1.73907;0.274902;1.0;0.0;0.0940130;0.1;-0.00262222;1.0;0.0;
1.09102;-0.800447;0.919858;1.00037;0.993379;0.127703;1.80779;1.80779;0.087;2.59397;0.0;0.0;0.0;2.5899;0.000556877;0.0;1.00129;1.00513;2.05713;0.255127;1.0;0.0;0.100098;0.1;-0.0277030;1.0;0.0;
1.09202;-0.926479;0.77193;0.992681;0.995493;0.0889323;1.61229;1.61229;0.087;2.58725;0.0;0.0;0.0;2.58691;-0.0369258;0.0;0.98234;0.985913;2.36899;0.218303;1.0;0.0;0.125967;0.1;0.0110677;1.0;0.0;
1.09302;-0.977588;0.465446;0.97796;0.990302;0.0870512;1.60142;1.60142;0.087;2.59793;0.0;0.0;0.0;2.59127;0.049699;0.0;1.02566;1.01415;2.67986;0.271953;1.0;0.0;0.0848693;0.1;0.0129488;1.0;0.0;
1.09403;-0.951046;0.212221;0.998462;0.991474;0.12833;1.81086;1.81086;0.087;2.5974;0.0;0.0;0.0;2.59046;0.0112987;0.0;1.00674;1.01031;2.99948;0.262004;1.0;0.0;0.0869259;0.1;-0.02833;1.0;0.0;
1.09502;-0.831577;-0.0615058;0.997631;0.995855;0.107220;1.70450;1.70450;0.087;2.58675;0.0;0.0;0.0;2.58803;-0.0279612;0.0;0.986996;0.990827;-2.97019;0.232141;1.0;0.0;0.127884;0.1;-0.00722036;1.0;0.0;
1.09602;-0.634341;-0.422874;1.06424;0.992846;0.0662551;1.49802;1.49802;0.087;2.59359;0.0;0.0;0.0;2.58996;0.0;1.0;0.975090;0.976223;-2.66229;0.255787;1.0;0.0;0.101575;0.1;0.0337449;1.0;0.0;
1.09702;-0.302651;-0.669072;0.994485;0.988916;0.118925;1.76251;1.76251;0.087;2.60071;0.0;0.0;0.0;2.59077;0.023298;0.0;1.0127;1.01513;-2.34315;0.265754;1.0;0.0;0.0741849;0.1;-0.0189247;1.0;0.0;
1.09802;-0.0321178;-0.84993;1.00047;0.994778;0.115685;1.74717;1.74717;0.087;2.58942;0.0;0.0;0.0;2.58894;-0.0165255;0.0;0.992799;0.996738;-2.02773;0.24332;1.0;0.0;0.117615;0.1;-0.0156851;1.0;0.0;
1.09903;0.239228;-0.9464;0.984207;0.993307;0.048594;1.40925;1.40925;0.087;2.59093;0.0;0.0;0.0;2.58636;-0.0497823;0.0;0.975808;0.978891;-1.71833;0.211567;1.0;0.0;0.111801;0.1;0.0514060;1.0;0.0;
1.10002;0.592059;-0.981828;0.98875;0.987659;0.110878;1.72134;1.72134;0.087;2.60155;0.0;0.0;0.0;2.59083;0.0339084;0.0;1.01799;1.01821;-1.40225;0.266441;1.0;0.0;0.0709520;0.1;-0.0108780;1.0;0.0;
1.10102;0.797485;-0.922878;1.00114;0.993187;0.125717;1.79814;1.79814;0.087;2.59166;0.0;0.0;0.0;2.58958;-0.00501153;0.0;0.998651;1.00255;-1.08504;0.251116;1.0;0.0;0.109014;0.1;-0.0257174;1.0;0.0;
1.10202;0.923633;-0.774776;0.991811;0.99525;0.0773324;1.55444;1.55444;0.087;2.58782;0.0;0.0;0.0;2.58773;-0.0414421;0.0;0.980174;0.983651;-0.773945;0.228393;1.0;0.0;0.12375;0.1;0.0226676;1.0;0.0;
1.10302;0.982119;-0.474391;0.982307;0.988344;0.0816171;1.57411;1.57411;0.087;2.60033;0.0;0.0;0.0;2.59048;0.0430501;0.0;1.02243;1.01356;-0.463155;0.262193;1.0;0.0;0.0756539;0.1;0.0183829;1.0;0.0;
1.10403;0.953544;-0.217216;0.999536;0.991394;0.114431;1.73922;1.73922;0.087;2.59903;0.0;0.0;0.0;2.58993;0.00824921;0.0;1.00527;1.00884;-0.144064;0.255462;1.0;0.0;0.0806427;0.1;-0.0144311;1.0;0.0;
1.10502;0.833901;0.0568014;0.997319;0.995933;0.0852747;1.59281;1.59281;0.087;2.59054;0.0;0.0;0.0;2.58875;-0.0303940;0.0;0.985814;0.989585;0.169030;0.240983;1.0;0.0;0.113309;0.1;0.0147253;1.0;0.0;
1.10602;0.537174;0.422584;0.962036;0.993626;0.0602984;1.46567;1.46567;0.087;2.59927;0.0;0.0;0.0;2.58998;0.0590367;0.0;1.03042;1.00624;0.478244;0.256018;1.0;0.0;0.0797363;0.1;0.0397016;1.0;0.0;
1.10703;0.306600;0.667097;0.995693;0.990636;0.113282;1.73125;1.73125;0.087;2.60251;0.0;0.0;0.0;2.59002;0.0188961;0.0;1.01070;1.01376;0.798945;0.256585;1.0;0.0;0.0672496;0.1;-0.0132816;1.0;0.0;
1.10802;0.0356606;0.84813;1.00056;0.995846;0.103876;1.68444;1.68444;0.087;2.59065;0.0;0.0;0.0;2.58939;-0.0201294;0.0;0.991156;0.995039;1.11378;0.248818;1.0;0.0;0.112868;0.1;-0.00387625;1.0;0.0;
1.10903;-0.360381;0.96423;0.974422;0.994579;0.0807810;1.56744;1.56744;0.087;2.59417;0.0;0.0;0.0;2.58927;0.0;1.0;0.976264;0.978221;1.42273;0.247363;1.0;0.0;0.0993477;0.1;0.019219;1.0;0.0;
1.11002;-0.590665;0.983222;0.989853;0.989121;0.113595;1.73162;1.73162;0.087;2.60255;0.0;0.0;0.0;2.58989;0.0;1.0;1.02039;1.02049;1.74102;0.254908;1.0;0.0;0.0671154;0.1;-0.0135951;1.0;0.0;
1.11102;-0.796323;0.924039;1.00143;0.99418;0.12415;1.7866;1.7866;0.087;2.59074;0.0;0.0;0.0;2.58967;-0.00868664;0.0;0.996814;1.00072;2.05777;0.252208;1.0;0.0;0.112522;0.1;-0.0241499;1.0;0.0;
1.11203;-0.925027;0.773382;0.992233;0.995831;0.0772279;1.55041;1.55041;0.087;2.58827;0.0;0.0;0.0;2.58961;-0.0397362;0.0;0.981029;0.984416;2.36879;0.251497;1.0;0.0;0.122057;0.1;0.0227721;1.0;0.0;
1.11302;-0.976775;0.463762;0.977189;0.988883;0.0982331;1.65422;1.65422;0.087;2.59991;0.0;0.0;0.0;2.5928;0.0;1.0;1.03159;1.01959;2.68084;0.290676;1.0;0.0;0.0772563;0.1;0.00176691;1.0;0.0;
1.11402;-0.948491;0.207110;0.997388;0.989657;0.148186;1.91203;1.91203;0.087;2.59432;0.0;0.0;0.0;2.59105;0.0125481;0.0;1.00719;1.02196;3.00492;0.269199;1.0;0.0;0.0987755;0.1;-0.0481856;1.0;0.0;
1.11502;-0.829080;-0.0664426;0.997914;0.9949;0.135332;1.84699;1.84699;0.087;2.58125;0.0;0.0;0.0;2.58806;-0.0284128;0.0;0.986597;0.990699;-2.96481;0.232463;1.0;0.0;0.149026;0.1;-0.0353317;1.0;0.0;
1.11602;-0.629404;-0.331864;0.976497;0.991583;0.0583128;1.45802;1.45802;0.087;2.58616;0.0;0.0;0.0;2.58441;0.0;1.0;0.973072;0.97481;-2.65711;0.187701;1.0;0.0;0.130166;0.1;0.0416872;1.0;0.0;
1.11703;-0.298236;-0.671279;0.99315;0.989027;0.116626;1.75064;1.75064;0.087;2.59879;0.0;0.0;0.0;2.59134;0.0263069;0.0;1.01386;1.01448;-2.34195;0.272726;1.0;0.0;0.0815797;0.1;-0.0166257;1.0;0.0;
1.11802;-0.0278199;-0.852079;1.00035;0.994517;0.120701;1.77263;1.77263;0.087;2.59041;0.0;0.0;0.0;2.589;-0.0137046;0.0;0.993892;0.997819;-2.02617;0.244009;1.0;0.0;0.11382;0.1;-0.0207013;1.0;0.0;
1.11902;0.243294;-0.948491;0.985268;0.993504;0.0606119;1.47025;1.47025;0.087;2.58943;0.0;0.0;0.0;2.58574;-0.0475928;0.0;0.97661;0.979762;-1.71646;0.203942;1.0;0.0;0.117573;0.1;0.0393881;1.0;0.0;
1.12002;0.594092;-0.979737;0.987101;0.987586;0.104503;1.68916;1.68916;0.087;2.60115;0.0;0.0;0.0;2.59149;0.0377011;0.0;1.01948;1.01774;-1.40226;0.274565;1.0;0.0;0.0724856;0.1;-0.00450327;1.0;0.0;
1.12102;0.799285;-0.921019;1.00065;0.992701;0.125717;1.79798;1.79798;0.087;2.59337;0.0;0.0;0.0;2.58974;-0.00171075;0.0;0.999937;1.00382;-1.08461;0.253161;1.0;0.0;0.102428;0.1;-0.0257174;1.0;0.0;
1.12203;0.925317;-0.773092;0.992322;0.995112;0.0831846;1.58372;1.58372;0.087;2.58771;0.0;0.0;0.0;2.58704;-0.0387903;0.0;0.981164;0.984715;-0.77315;0.219913;1.0;0.0;0.124192;0.1;0.0168154;1.0;0.0;
1.12302;0.980492;-0.471138;0.980741;0.988014;0.0924854;1.62894;1.62894;0.087;2.59864;0.0;0.0;0.0;2.59121;0.0449653;0.0;1.02306;1.01422;-0.462105;0.271105;1.0;0.0;0.0821493;0.1;0.00751460;1.0;0.0;
1.12402;0.952034;-0.214254;0.998863;0.990721;0.130316;1.82161;1.82161;0.087;2.59604;0.0;0.0;0.0;2.59025;0.00994599;0.0;1.00582;1.00941;-0.142827;0.259372;1.0;0.0;0.0921373;0.1;-0.0303156;1.0;0.0;
1.12502;0.832507;0.0595892;0.997481;0.99555;0.105862;1.69815;1.69815;0.087;2.58626;0.0;0.0;0.0;2.58817;-0.0289621;0.0;0.986244;0.990041;0.170426;0.23383;1.0;0.0;0.12977;0.1;-0.00586181;1.0;0.0;
1.12602;0.634166;0.420203;1.06158;0.992519;0.0615524;1.47478;1.47478;0.087;2.59404;0.0;0.0;0.0;2.58975;0.0;1.0;0.97449;0.975605;0.478106;0.253215;1.0;0.0;0.0998273;0.1;0.0384476;1.0;0.0;
1.12703;0.304393;0.668201;0.995016;0.989137;0.111714;1.72596;1.72596;0.087;2.60193;0.0;0.0;0.0;2.59049;0.0229287;0.0;1.01226;1.01468;0.797106;0.262338;1.0;0.0;0.0694923;0.1;-0.011714;1.0;0.0;
1.12802;0.033744;0.849117;1.00053;0.995005;0.105653;1.69603;1.69603;0.087;2.59137;0.0;0.0;0.0;2.58903;-0.0167192;0.0;0.992439;0.996366;1.1124;0.244406;1.0;0.0;0.110107;0.1;-0.00565281;1.0;0.0;
1.12902;0.0931009;0.0;0.107504;0.994249;0.0378302;1.35348;1.35348;0.087;2.5936;0.0;0.0;0.0;2.58712;0.0;1.0;0.97731;0.979298;1.42171;0.220956;1.0;0.0;0.101535;0.1;0.0621698;1.0;0.0;
1.13003;-0.591304;0.982525;0.989293;0.991531;0.106384;1.69742;1.69742;0.087;2.60402;0.0;0.0;0.0;2.59051;0.0334475;0.0;1.01745;1.01748;1.73838;0.262504;1.0;0.0;0.0614598;0.1;-0.00638434;1.0;0.0;
1.13102;-0.796846;0.923459;1.00126;0.99515;0.119134;1.76294;1.76294;0.087;2.59275;0.0;0.0;0.0;2.58958;-0.00515750;0.0;0.998272;1.00214;2.05545;0.251153;1.0;0.0;0.104810;0.1;-0.0191337;1.0;0.0;
1.13203;-0.92311;0.775357;0.991679;0.996139;0.0687632;1.50967;1.50967;0.087;2.58956;0.0;0.0;0.0;2.58828;-0.0413631;0.0;0.979907;0.983358;2.36644;0.235222;1.0;0.0;0.117073;0.1;0.0312368;1.0;0.0;
1.13302;-0.981828;0.473984;0.982023;0.989822;0.095725;1.64321;1.64321;0.087;2.60105;0.0;0.0;0.0;2.59028;0.0;1.0;1.02835;1.02098;2.67945;0.259753;1.0;0.0;0.0728937;0.1;0.00427499;1.0;0.0;
1.13402;-0.95395;0.217971;0.999733;0.992245;0.127285;1.80397;1.80397;0.087;2.59545;0.0;0.0;0.0;2.58983;0.00626876;0.0;1.00389;1.00783;2.99869;0.254184;1.0;0.0;0.0944242;0.1;-0.027285;1.0;0.0;
1.13503;-0.834249;-0.0561626;0.997316;0.996355;0.09677;1.65014;1.65014;0.087;2.5871;0.0;0.0;0.0;2.58917;-0.031888;0.0;0.984658;0.988388;-2.97181;0.246091;1.0;0.0;0.126546;0.1;0.00322996;1.0;0.0;
1.13602;-0.542401;-0.419332;0.964354;0.991191;0.064583;1.48745;1.48745;0.087;2.59634;0.0;0.0;0.0;2.58979;0.0531434;0.0;1.02697;0.99559;-2.66444;0.253673;1.0;0.0;0.0909825;0.1;0.035417;1.0;0.0;
1.13702;-0.307006;-0.666923;0.995851;0.989519;0.117357;1.75242;1.75242;0.087;2.60082;0.0;0.0;0.0;2.58981;0.0197366;0.0;1.01062;1.01344;-2.34389;0.253949;1.0;0.0;0.0737722;0.1;-0.0173572;1.0;0.0;
1.13802;-0.035951;-0.848014;1.00060;0.995359;0.107220;1.70196;1.70196;0.087;2.58972;0.0;0.0;0.0;2.58963;-0.0191598;0.0;0.991147;0.995;-2.02907;0.251765;1.0;0.0;0.116475;0.1;-0.00722036;1.0;0.0;
1.13902;0.249043;-0.951337;0.986671;0.994131;0.0461904;1.39433;1.39433;0.087;2.59302;0.0;0.0;0.0;2.58793;-0.0388509;0.0;0.980993;0.983080;-1.71917;0.230923;1.0;0.0;0.103776;0.1;0.0538096;1.0;0.0;
1.14003;0.596531;-0.977298;0.985205;0.987893;0.123732;1.78427;1.78427;0.087;2.60199;0.0;0.0;0.0;2.59253;0.0416993;0.0;1.02154;1.02346;-1.40124;0.287347;1.0;0.0;0.0692792;0.1;-0.0237319;1.0;0.0;
1.14102;0.801841;-0.918522;1.00008;0.990939;0.153411;1.94178;1.94178;0.087;2.58789;0.0;0.0;0.0;2.59014;0.00131281;0.0;1.00146;1.00661;-1.0824;0.258033;1.0;0.0;0.123494;0.1;-0.0534108;1.0;0.0;
1.14202;0.927815;-0.770652;0.993125;0.994431;0.118925;1.76406;1.76406;0.087;2.58021;0.0;0.0;0.0;2.5869;-0.036423;0.0;0.982382;0.986007;-0.770505;0.218261;1.0;0.0;0.153052;0.1;-0.0189247;1.0;0.0;
1.14302;0.970329;-0.459058;0.970797;0.988654;0.0818261;1.57679;1.57679;0.087;2.59072;0.0;0.0;0.0;2.59089;0.0514511;0.0;1.02609;0.994413;-0.46366;0.267172;1.0;0.0;0.112601;0.1;0.0181739;1.0;0.0;
1.14402;0.949827;-0.209840;0.997926;0.990114;0.130420;1.8232;1.8232;0.087;2.59631;0.0;0.0;0.0;2.59071;0.0151069;0.0;1.00824;1.01141;-0.143496;0.265022;1.0;0.0;0.0911324;0.1;-0.0304201;1.0;0.0;
