Time;DC Link voltage;Grid voltage RS;Grid voltage ST;Grid voltage TR;Machine speed;Machine load;Machine electrical torque;Machine power;Machine current R;Machine current S;Machine current T;Machine voltage URS;Machine voltage UST;Machine voltage excitation;Grid pulses R+;Grid pulses S+;Grid pulses T+;Grid pulses R-;Grid pulses S-;Grid pulses T-;Motor pulses R+;Motor pulses S+;Motor pulses T+;Motor pulses R-;Motor pulses S-;Motor pulses T-;
0.107025;-111.663;38.0072;83.625;-121.632;13.09;0.0;15.0653;197.205;0.000225460;-0.000133552;-9.19082e-05;-25.4592;5.23622;94.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;
0.108025;-111.625;-0.473143;108.014;-107.541;13.09;0.0;15.0653;197.205;0.000226230;-0.000126255;-9.99749e-05;-25.0999;4.19672;94.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;
0.109025;-111.588;-38.9073;121.829;-82.922;13.09;0.0;15.0653;197.205;0.000226651;-0.000118764;-0.000107887;-24.7019;3.15075;94.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;
0.110025;-111.551;-73.5329;123.719;-50.1864;13.09;0.0;15.0653;197.205;0.000226723;-0.000111089;-0.000115634;-24.2657;2.09992;94.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;
0.111025;-111.514;-100.961;113.499;-12.5383;13.09;0.0;15.0653;197.205;0.000226445;-0.000103244;-0.000123202;-23.7922;1.04585;94.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;
0.112025;-111.477;-118.506;92.1685;26.3373;13.09;0.0;15.0653;197.205;0.000225818;-9.52388e-05;-0.000130580;-23.282;-0.00982899;94.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;
0.113025;-111.44;-124.451;61.816;62.6347;13.09;0.0;15.0653;197.205;0.000224843;-8.70870e-05;-0.000137756;-22.7359;-1.06549;94.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;
0.114025;-111.402;-118.214;25.4125;92.8011;13.09;0.0;15.0653;197.205;0.000223521;-7.88009e-05;-0.000144720;-22.1547;-2.11952;94.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;
0.115025;-111.365;-100.405;-13.4785;113.883;13.09;0.0;15.0653;197.205;0.000221855;-7.03934e-05;-0.000151462;-21.5394;-3.17027;94.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;
0.116025;-111.328;-72.7681;-51.0501;123.818;13.09;0.0;15.0653;197.205;0.000219846;-6.18773e-05;-0.000157969;-20.8908;-4.21614;94.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;
0.117025;-111.291;-38.0081;-83.6245;121.633;13.09;0.0;15.0653;197.205;0.000217499;-5.32657e-05;-0.000164233;-20.21;-5.2555;94.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;
0.118025;-111.254;0.472248;-108.013;107.541;13.09;0.0;15.0653;197.205;0.000214816;-4.45721e-05;-0.000170244;-19.4981;-6.28676;94.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;
0.119025;-111.217;38.9064;-121.829;82.9224;13.09;0.0;15.0653;197.205;0.000211802;-3.58097e-05;-0.000175992;-18.7561;-7.30833;94.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;
0.120025;-111.18;73.532;-123.719;50.1869;13.09;0.0;15.0653;197.205;0.000208461;-2.69921e-05;-0.000181469;-17.9852;-8.31863;94.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;
0.121025;-111.143;100.96;-113.498;12.5387;13.09;0.0;15.0653;197.205;0.000204799;-1.81329e-05;-0.000186666;-17.1866;-9.3161;94.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;
0.122025;-111.106;118.505;-92.1681;-26.3368;13.09;0.0;15.0653;197.205;0.000200821;-9.24573e-06;-0.000191575;-16.3614;-10.2992;94.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;
0.123025;-111.069;124.45;-61.8155;-62.6343;13.09;0.0;15.0653;197.205;0.000196533;-3.44298e-07;-0.000196189;-15.5111;-11.2664;94.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;
0.124025;-111.032;118.213;-25.4121;-92.8007;13.09;0.0;15.0653;197.205;0.000191942;8.55766e-06;-0.000200500;-14.6368;-12.2163;94.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;1.0;
0.125025;-110.995;100.404;13.4789;-113.883;13.09;0.0;15.0653;197.205;0.000187056;1.74464e-05;-0.000204502;-13.7399;-13.1473;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.126025;-110.958;72.7672;51.0505;-123.818;13.09;0.0;15.0653;197.205;0.000181881;2.63083e-05;-0.000208189;-12.8219;-14.058;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.127025;-110.921;38.0072;83.625;-121.632;13.09;0.0;15.0653;197.205;0.000176425;3.51296e-05;-0.000211555;-11.8841;-14.9471;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.128025;-110.884;-0.473143;108.014;-107.541;13.09;0.0;15.0653;197.205;0.000170698;4.38967e-05;-0.000214594;-10.9279;-15.8131;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.129025;-110.847;-38.9073;121.829;-82.922;13.09;0.0;15.0653;197.205;0.000164707;5.25962e-05;-0.000217303;-9.95494;-16.6548;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.130025;-110.81;-73.5329;123.719;-50.1864;13.09;0.0;15.0653;197.205;0.000158462;6.12145e-05;-0.000219677;-8.9666;-17.4707;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.131025;-110.773;-100.961;113.499;-12.5383;13.09;0.0;15.0653;197.205;0.000151973;6.97385e-05;-0.000221712;-7.96444;-18.2597;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.132025;-110.736;-118.506;92.1685;26.3373;13.09;0.0;15.0653;197.205;0.000145250;7.81549e-05;-0.000223405;-6.95;-19.0206;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.133025;-110.699;-124.451;61.816;62.6347;13.09;0.0;15.0653;197.205;0.000138302;8.64508e-05;-0.000224753;-5.92484;-19.7521;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.134025;-110.662;-118.214;25.4125;92.8011;13.09;0.0;15.0653;197.205;0.000131142;9.46134e-05;-0.000225755;-4.89054;-20.4532;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.135025;-110.625;-100.405;-13.4785;113.883;13.09;0.0;15.0653;197.205;0.000123779;0.000102630;-0.000226409;-3.84871;-21.1228;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.136025;-110.588;-72.7681;-51.0501;123.818;13.09;0.0;15.0653;197.205;0.000116225;0.000110489;-0.000226714;-2.80094;-21.7597;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.137025;-110.552;-38.0081;-83.6245;121.633;13.09;0.0;15.0653;197.205;0.000108493;0.000118177;-0.000226669;-1.74885;-22.3632;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.138025;-110.515;0.472248;-108.013;107.541;13.09;0.0;15.0653;197.205;0.000100592;0.000125683;-0.000226275;-0.694064;-22.9321;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.139025;-110.478;38.9064;-121.829;82.9224;13.09;0.0;15.0653;197.205;9.25372e-05;0.000132995;-0.000225532;0.361791;-23.4657;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.140025;-110.441;73.532;-123.719;50.1869;13.09;0.0;15.0653;197.205;8.43392e-05;0.000140102;-0.000224441;1.41709;-23.9631;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.141025;-110.404;100.96;-113.498;12.5387;13.09;0.0;15.0653;197.205;7.60112e-05;0.000146993;-0.000223004;2.47020;-24.4235;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.142025;-110.367;118.505;-92.1681;-26.3368;13.09;0.0;15.0653;197.205;6.7566e-05;0.000153657;-0.000221223;3.5195;-24.8463;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.143025;-110.331;124.45;-61.8155;-62.6343;13.09;0.0;15.0653;197.205;5.90167e-05;0.000160085;-0.000219101;4.56338;-25.2308;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.144025;-110.294;118.213;-25.4121;-92.8007;13.09;0.0;15.0653;197.205;5.03763e-05;0.000166265;-0.000216641;5.60022;-25.5764;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.145025;-110.257;100.404;13.4789;-113.883;13.09;0.0;15.0653;197.205;4.16582e-05;0.000172189;-0.000213848;6.62843;-25.8825;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.146025;-110.22;72.7672;51.0505;-123.818;13.09;0.0;15.0653;197.205;3.28759e-05;0.000177848;-0.000210724;7.64641;-26.1487;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.147025;-110.184;38.0072;83.625;-121.632;13.09;0.0;15.0653;197.205;2.40430e-05;0.000183233;-0.000207276;8.65261;-26.3746;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.148025;-110.147;-0.473143;108.014;-107.541;13.09;0.0;15.0653;197.205;1.51729e-05;0.000188334;-0.000203507;9.64546;-26.5599;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.149025;-110.11;-38.9073;121.829;-82.922;13.09;0.0;15.0653;197.205;6.27947e-06;0.000193146;-0.000199426;10.6234;-26.7041;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.150025;-110.073;-73.5329;123.719;-50.1864;13.09;0.0;15.0653;197.205;-2.62366e-06;0.000197660;-0.000195036;11.585;-26.8073;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.151025;-110.037;-100.961;113.499;-12.5383;13.09;0.0;15.0653;197.205;-1.15227e-05;0.000201869;-0.000190346;12.5288;-26.869;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;
0.152025;-110.0;-118.506;92.1685;26.3373;13.09;0.0;15.0653;197.205;-2.04041e-05;0.000205766;-0.000185362;13.4532;-26.8894;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.153025;-109.963;-124.451;61.816;62.6347;13.09;0.0;15.0653;197.205;-2.92539e-05;0.000209347;-0.000180093;14.3569;-26.8683;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.154025;-109.927;-118.214;25.4125;92.8011;13.09;0.0;15.0653;197.205;-3.80587e-05;0.000212604;-0.000174546;15.2384;-26.8057;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.155025;-109.89;-100.405;-13.4785;113.883;13.09;0.0;15.0653;197.204;-4.68047e-05;0.000215534;-0.000168730;16.0964;-26.7018;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.156025;-109.854;-72.7681;-51.0501;123.818;13.09;0.0;15.0653;197.204;-5.54786e-05;0.000218132;-0.000162653;16.9297;-26.5568;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.157025;-109.817;-38.0081;-83.6245;121.633;13.09;0.0;15.0653;197.204;-6.40670e-05;0.000220393;-0.000156326;17.7368;-26.3708;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.158025;-109.78;0.472248;-108.013;107.541;13.09;0.0;15.0653;197.204;-7.25565e-05;0.000222314;-0.000149758;18.5165;-26.1441;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.159025;-109.744;38.9064;-121.829;82.9224;13.09;0.0;15.0653;197.204;-8.09342e-05;0.000223893;-0.000142958;19.2678;-25.8772;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.160025;-109.707;73.532;-123.719;50.1869;13.09;0.0;15.0653;197.204;-8.91871e-05;0.000225126;-0.000135939;19.9893;-25.5703;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.161025;-109.671;100.96;-113.498;12.5387;13.09;0.0;15.0653;197.204;-9.73025e-05;0.000226012;-0.000128710;20.68;-25.224;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.162025;-109.634;118.505;-92.1681;-26.3368;13.09;0.0;15.0653;197.204;-0.000105268;0.000226550;-0.000121282;21.3387;-24.8388;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.163025;-109.598;124.45;-61.8155;-62.6343;13.09;0.0;15.0653;197.204;-0.000113071;0.000226738;-0.000113667;21.9646;-24.4153;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.164025;-109.561;118.213;-25.4121;-92.8007;13.09;0.0;15.0653;197.204;-0.000120700;0.000226577;-0.000105877;22.5567;-23.9541;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.165025;-109.524;100.404;13.4789;-113.883;13.09;0.0;15.0653;197.204;-0.000128142;0.000226066;-9.7924e-05;23.1139;-23.4561;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.166025;-109.488;72.7672;51.0505;-123.818;13.09;0.0;15.0653;197.204;-0.000135387;0.000225207;-8.98198e-05;23.6355;-22.9218;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.167025;-109.451;38.0072;83.625;-121.632;13.09;0.0;15.0653;197.204;-0.000142423;0.000224000;-8.15771e-05;24.1207;-22.3522;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.168025;-109.415;-0.473143;108.014;-107.541;13.09;0.0;15.0653;197.204;-0.000149240;0.000222448;-7.32086e-05;24.5687;-21.7482;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.169025;-109.379;-38.9073;121.829;-82.922;13.09;0.0;15.0653;197.204;-0.000155826;0.000220554;-6.47272e-05;24.9787;-21.1106;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.170025;-109.342;-73.5329;123.719;-50.1864;13.09;0.0;15.0653;197.204;-0.000162173;0.000218319;-5.6146e-05;25.3503;-20.4405;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.171025;-109.306;-100.961;113.499;-12.5383;13.09;0.0;15.0653;197.204;-0.000168269;0.000215747;-4.74783e-05;25.6828;-19.7388;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.172025;-109.269;-118.506;92.1685;26.3373;13.09;0.0;15.0653;197.204;-0.000174106;0.000212843;-3.87373e-05;25.9757;-19.0067;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.173025;-109.233;-124.451;61.816;62.6347;13.09;0.0;15.0653;197.204;-0.000179674;0.000209610;-2.99366e-05;26.2285;-18.2453;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.174025;-109.196;-118.214;25.4125;92.8011;13.09;0.0;15.0653;197.204;-0.000184965;0.000206055;-2.10898e-05;26.4409;-17.4558;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.175025;-109.16;-100.405;-13.4785;113.883;13.09;0.0;15.0653;197.204;-0.000189971;0.000202181;-1.22104e-05;26.6125;-16.6393;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.176025;-109.124;-72.7681;-51.0501;123.818;13.09;0.0;15.0653;197.204;-0.000194684;0.000197996;-3.31223e-06;26.7431;-15.7972;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.177025;-109.087;-38.0081;-83.6245;121.633;13.09;0.0;15.0653;197.204;-0.000199097;0.000193506;5.59107e-06;26.8324;-14.9308;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;
0.178025;-109.051;0.472248;-108.013;107.541;13.09;0.0;15.0653;197.204;-0.000203203;0.000188717;1.44858e-05;26.8804;-14.0413;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.179025;-109.015;38.9064;-121.829;82.9224;13.09;0.0;15.0653;197.204;-0.000206995;0.000183637;2.33581e-05;26.8869;-13.1302;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.180025;-108.978;73.532;-123.719;50.1869;13.09;0.0;15.0653;197.204;-0.000210469;0.000178274;3.21944e-05;26.852;-12.1988;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.181025;-108.942;100.96;-113.498;12.5387;13.09;0.0;15.0653;197.204;-0.000213618;0.000172637;4.09811e-05;26.7757;-11.2486;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.182025;-108.906;118.505;-92.1681;-26.3368;13.09;0.0;15.0653;197.204;-0.000216437;0.000166733;4.97046e-05;26.658;-10.2811;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.183025;-108.869;124.45;-61.8155;-62.6343;13.09;0.0;15.0653;197.204;-0.000218923;0.000160572;5.83515e-05;26.4993;-9.29766;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.184025;-108.833;118.213;-25.4121;-92.8007;13.09;0.0;15.0653;197.204;-0.000221071;0.000154163;6.69083e-05;26.2997;-8.29994;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.185025;-108.797;100.404;13.4789;-113.883;13.09;0.0;15.0653;197.204;-0.000222879;0.000147516;7.53621e-05;26.0596;-7.28942;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.186025;-108.76;72.7672;51.0505;-123.818;13.09;0.0;15.0653;197.204;-0.000224342;0.000140643;8.36996e-05;25.7793;-6.26766;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.187025;-108.724;38.0072;83.625;-121.632;13.09;0.0;15.0653;197.204;-0.000225460;0.000133552;9.19080e-05;25.4592;-5.23623;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.188025;-108.688;-0.473143;108.014;-107.541;13.09;0.0;15.0653;197.204;-0.000226230;0.000126255;9.99748e-05;25.0999;-4.19674;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.189025;-108.652;-38.9073;121.829;-82.922;13.09;0.0;15.0653;197.204;-0.000226651;0.000118764;0.000107887;24.7018;-3.15077;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.190025;-108.616;-73.5329;123.719;-50.1864;13.09;0.0;15.0653;197.204;-0.000226723;0.000111090;0.000115634;24.2657;-2.09994;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.191025;-108.579;-100.961;113.499;-12.5383;13.09;0.0;15.0653;197.204;-0.000226445;0.000103244;0.000123202;23.7922;-1.04587;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.192025;-108.543;-118.506;92.1685;26.3373;13.09;0.0;15.0653;197.204;-0.000225818;9.52389e-05;0.000130579;23.282;0.00980701;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.193025;-108.507;-124.451;61.816;62.6347;13.09;0.0;15.0653;197.204;-0.000224843;8.70871e-05;0.000137756;22.7358;1.06547;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.194025;-108.471;-118.214;25.4125;92.8011;13.09;0.0;15.0653;197.204;-0.000223521;7.88011e-05;0.000144720;22.1547;2.11949;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.195025;-108.435;-100.405;-13.4785;113.883;13.09;0.0;15.0653;197.204;-0.000221855;7.03935e-05;0.000151461;21.5393;3.17024;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.196025;-108.398;-72.7681;-51.0501;123.818;13.09;0.0;15.0653;197.204;-0.000219846;6.18774e-05;0.000157969;20.8908;4.21611;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.197025;-108.362;-38.0081;-83.6245;121.633;13.09;0.0;15.0653;197.204;-0.000217499;5.32659e-05;0.000164233;20.21;5.25547;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.198025;-108.326;0.472248;-108.013;107.541;13.09;0.0;15.0653;197.204;-0.000214816;4.45723e-05;0.000170244;19.4981;6.28673;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.199025;-108.29;38.9064;-121.829;82.9224;13.09;0.0;15.0653;197.204;-0.000211802;3.58099e-05;0.000175992;18.7561;7.30830;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.200025;-108.254;73.532;-123.719;50.1869;13.09;0.0;15.0653;197.204;-0.000208461;2.69923e-05;0.000181469;17.9852;8.31859;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.201025;-108.218;100.96;-113.498;12.5387;13.09;0.0;15.0653;197.204;-0.000204799;1.81331e-05;0.000186666;17.1866;9.31606;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.202025;-108.182;118.505;-92.1681;-26.3368;13.09;0.0;15.0653;197.204;-0.000200821;9.24597e-06;0.000191575;16.3614;10.2992;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.203025;-108.146;124.45;-61.8155;-62.6343;13.09;0.0;15.0653;197.204;-0.000196533;3.44549e-07;0.000196189;15.5111;11.2664;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.204025;-108.11;118.213;-25.4121;-92.8007;13.09;0.0;15.0653;197.204;-0.000191942;-8.5574e-06;0.000200500;14.6368;12.2162;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;0.0;
0.205025;-108.074;100.404;13.4789;-113.883;13.09;0.0;15.0653;197.204;-0.000187056;-1.74462e-05;0.000204502;13.7399;13.1473;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;
0.206025;-108.038;72.7672;51.0505;-123.818;13.09;0.0;15.0653;197.204;-0.000181881;-2.63080e-05;0.000208189;12.8219;14.058;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;
0.207025;-108.002;38.0072;83.625;-121.632;13.09;0.0;15.0653;197.204;-0.000176425;-3.51293e-05;0.000211555;11.8841;14.9471;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;
0.208025;-107.966;-0.473143;108.014;-107.541;13.09;0.0;15.0653;197.204;-0.000170698;-4.38964e-05;0.000214594;10.9279;15.8131;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;
0.209025;-107.93;-38.9073;121.829;-82.922;13.09;0.0;15.0653;197.204;-0.000164707;-5.25959e-05;0.000217303;9.95495;16.6547;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;
0.210025;-107.894;-73.5329;123.719;-50.1864;13.09;0.0;15.0653;197.204;-0.000158462;-6.12142e-05;0.000219677;8.96661;17.4707;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;
0.211025;-107.858;-100.961;113.499;-12.5383;13.09;0.0;15.0653;197.204;-0.000151973;-6.97381e-05;0.000221712;7.96445;18.2597;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;
0.212025;-107.822;-118.506;92.1685;26.3373;13.09;0.0;15.0653;197.204;-0.000145250;-7.81546e-05;0.000223405;6.95001;19.0206;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;
0.213025;-107.786;-124.451;61.816;62.6347;13.09;0.0;15.0653;197.204;-0.000138303;-8.64505e-05;0.000224753;5.92485;19.7521;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;
0.214025;-107.75;-118.214;25.4125;92.8011;13.09;0.0;15.0653;197.204;-0.000131142;-9.46131e-05;0.000225755;4.89056;20.4532;94.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;
