Time;U_ab_for_pll;U_bc_for_pll;control_angle_dc1_motor;control_angle_common_motor;control_angle;control_angle_limited;control_angle_filtered;I_dc_pu;I_dc_ref;I_dc_ref_limited;voltage_magnitude_grid;absolute_speed;pulse_block_causes;pulse_mode;R+;R+_motor;I_a_pu;I_c_pu;
0.872764;-0.669702;0.951664;2.42373;2.42373;1.55044;1.55044;1.60881;0.998107;1.0;1.0;0.921563;1.01839;0.0;0.0;1.0;0.0;0.886402;-0.899012;
0.873502;-0.816578;0.905581;2.42373;2.42373;1.67492;1.67492;1.60906;1.02394;1.0;1.0;0.952972;1.01804;0.0;0.0;1.0;0.0;0.924198;-0.924354;
0.874241;-0.915376;0.803106;2.40892;2.40892;1.67415;1.67415;1.60974;1.00901;1.0;1.0;0.973256;1.01778;0.0;0.0;1.0;0.0;0.923934;-0.923834;
0.874979;-0.963615;0.656226;2.40510;2.40510;1.53453;1.53453;1.61075;0.959084;1.0;1.0;0.980845;1.01753;0.0;0.0;0.0;0.0;0.885344;-0.884987;
0.875718;-0.320450;0.0520668;2.41896;2.41896;1.52444;1.52444;1.61108;0.978001;1.0;1.0;0.844761;1.01728;0.0;0.0;0.0;0.0;0.0715963;-0.86898;
0.876456;-0.935239;0.177422;2.42746;2.42746;1.64627;1.64627;1.61067;1.0219;1.0;1.0;0.983493;1.01703;0.0;0.0;0.0;0.0;-0.000411704;-0.917763;
0.877195;-0.854519;-0.0229373;2.41347;2.41347;1.70465;1.70465;1.61054;1.02823;1.0;1.0;0.990175;1.01678;0.0;0.0;0.0;0.0;-1.7578e-05;-0.934604;
0.877933;-0.72651;-0.222155;2.40185;2.40185;1.63134;1.63134;1.6111;0.993752;1.0;1.0;0.992872;1.01664;0.0;0.0;0.0;0.0;0.000200732;-0.919173;
0.878672;-0.0667725;0.0667728;2.40634;2.40634;1.50510;1.50510;1.61162;0.959434;1.0;1.0;0.991247;1.01663;0.0;0.0;0.0;0.0;-0.0576225;-0.814487;
0.87941;-0.301651;-0.659461;2.42365;2.42365;1.5379;1.5379;1.61141;0.998785;1.0;1.0;0.983063;1.01593;0.0;0.0;0.0;0.0;-0.903062;0.0172902;
0.880149;-0.100138;-0.809703;2.42477;2.42477;1.66914;1.66914;1.61078;1.02622;1.0;1.0;0.986726;1.0156;0.0;0.0;0.0;0.0;-0.925539;0.000169962;
0.880887;0.101152;-0.911175;2.40917;2.40917;1.67675;1.67675;1.61062;1.0129;1.0;1.0;0.992339;1.01535;0.0;0.0;0.0;0.0;-0.927165;-8.47259e-05;
0.881626;0.296902;-0.962319;2.40417;2.40417;1.54633;1.54633;1.61091;0.959239;1.0;1.0;0.991989;1.0151;0.0;0.0;0.0;0.0;-0.890407;-0.000342488;
0.882364;0.0499439;-3.67628e-07;2.41744;2.41744;1.47073;1.47073;1.61067;0.983932;1.0;1.0;0.827052;1.01486;0.0;0.0;0.0;0.0;-0.869785;0.727739;
0.883103;0.749837;-0.938256;2.42756;2.42756;1.6344;1.6344;1.60970;1.02119;1.0;1.0;0.979677;1.01462;0.0;0.0;0.0;0.0;-0.916080;0.916488;
0.883841;0.872025;-0.860292;2.41466;2.41466;1.69969;1.69969;1.60899;1.02914;1.0;1.0;0.987891;1.01437;0.0;0.0;0.0;0.0;-0.935028;0.935060;
0.88458;0.946055;-0.734745;2.40238;2.40238;1.63433;1.63433;1.60902;0.996263;1.0;1.0;0.991806;1.01424;0.0;0.0;0.0;0.0;-0.915455;0.915227;
0.885318;-1.17974e-07;-0.0395508;2.40822;2.40822;1.50048;1.50048;1.60915;0.965023;1.0;1.0;0.990706;1.01423;0.0;0.0;0.0;0.0;-0.818746;0.876366;
0.886057;0.964004;-0.313778;2.42231;2.42231;1.5558;1.5558;1.60868;1.00693;1.0;1.0;0.98338;1.01362;0.0;0.0;0.0;0.0;0.0179181;0.891636;
0.886795;0.913925;-0.111215;2.42278;2.42278;1.69753;1.69753;1.60796;1.03596;1.0;1.0;0.985558;1.0133;0.0;0.0;0.0;0.0;0.000184528;0.933261;
0.887534;0.816781;0.0900560;2.40618;2.40618;1.71689;1.71689;1.60799;1.02424;1.0;1.0;0.991689;1.01306;0.0;0.0;0.0;0.0;-7.0141e-05;0.937271;
0.888272;0.674476;0.286403;2.40018;2.40018;1.59867;1.59867;1.60881;0.97212;1.0;1.0;0.99198;1.01283;0.0;0.0;0.0;0.0;-0.000328542;0.902854;
0.889011;-0.0402550;0.0402552;2.41295;2.41295;1.50592;1.50592;1.60942;1.00308;1.0;1.0;0.905307;1.01259;0.0;0.0;1.0;0.0;0.614245;0.261019;
0.889749;0.199691;0.741612;2.426;2.426;1.64658;1.64658;1.60937;1.02153;1.0;1.0;0.983365;1.01236;0.0;0.0;1.0;0.0;0.915338;-8.3947e-05;
0.890488;-0.000534697;0.866457;2.41558;2.41558;1.71933;1.71933;1.60959;1.03109;1.0;1.0;0.989825;1.01213;0.0;0.0;1.0;0.0;0.936382;-4.70928e-05;
0.891226;-0.200438;0.943296;2.40256;2.40256;1.6622;1.6622;1.61060;0.999813;1.0;1.0;0.993106;1.01203;0.0;0.0;1.0;0.0;0.91868;0.000215097;
0.891965;0.0567422;-2.91803e-07;2.40725;2.40725;1.50632;1.50632;1.61179;0.956354;1.0;1.0;0.991042;1.01202;0.0;0.0;1.0;0.0;0.869784;-0.0576161;
