Time;Grid voltage URS LIN;Grid voltage UST LIN;Grid voltage URS LIN compensated;Grid voltage UST LIN compensated;Grid voltage URS 2nd path LIN;Grid voltage UST 2nd path LIN;Motor voltage URS LIN;Motor voltage UST LIN;Motor voltage URS LIN compensated;Motor voltage UST LIN compensated;Motor voltage URS 2nd path LIN;Motor voltage UST 2nd path LIN;DC link current LIN;
0.183025;124.444;-62.6595;124.387;-63.5558;123.859;-72.374;26.4978;-9.31689;26.4978;-9.31689;26.534;-9.50482;0.000670075;
0.184025;118.51;-26.3677;118.734;-27.3435;121.524;-37.5422;26.3027;-8.31943;26.3027;-8.31943;26.3388;-8.50736;0.000670075;
0.185025;100.975;12.5044;101.452;11.5359;107.292;0.954096;26.0642;-7.31474;26.0642;-7.31474;26.1075;-7.50266;0.000670075;
0.186025;73.5521;50.1551;74.2388;49.295;82.5582;39.3637;25.7823;-6.28836;25.7823;-6.28836;25.8401;-6.48352;0.000670075;
0.187025;38.93;82.8979;39.7612;82.233;49.7431;73.9135;25.4642;-5.26198;25.4642;-5.26198;25.5293;-5.44991;0.000670075;
0.188025;0.498732;107.524;1.38778;107.112;12.0563;101.235;25.1028;-4.22115;25.1028;-4.22115;25.1751;-4.41631;0.000574350;
0.189025;-37.9759;121.626;-37.1158;121.51;-26.8014;118.648;24.7053;-3.17309;24.7053;-3.17309;24.7848;-3.36825;0.000670075;
0.190025;-72.7354;123.816;-71.9909;124.011;-63.0498;124.444;24.2716;-2.12503;24.2716;-2.12503;24.3584;-2.32019;0.000670075;
0.191025;-100.382;113.892;-99.8187;114.376;-93.1183;118.055;23.8018;-1.06974;23.8018;-1.06974;23.8885;-1.2649;0.000670075;
0.192025;-118.199;92.822;-117.874;93.5448;-114.072;100.115;23.2886;-0.014456;23.2886;-0.014456;23.3898;-0.209612;0.000670075;
0.193025;-124.444;62.6595;-124.394;63.5558;-123.859;72.374;22.7465;1.0336;22.7465;1.0336;22.8477;0.838448;0.000670075;
0.194025;-118.51;26.3677;-118.734;27.3435;-121.524;37.5422;22.1683;2.08889;22.1683;2.08889;22.2767;1.89374;0.000670075;
0.195025;-100.975;-12.5044;-101.452;-11.5359;-107.292;-0.946868;21.5539;3.13695;21.5539;3.13695;21.6695;2.94902;0.000670075;
0.196025;-73.5521;-50.1551;-74.2388;-49.295;-82.5582;-39.3565;20.9034;4.18501;20.9034;4.18501;21.0263;3.98986;0.000670075;
0.197025;-38.9372;-82.8979;-39.7612;-82.2257;-49.7431;-73.9135;20.2239;5.22584;20.2239;5.22584;20.354;5.03069;0.000670075;
0.198025;-0.498732;-107.524;-1.38778;-107.112;-12.0563;-101.235;19.5156;6.25945;19.5156;6.25945;19.6457;6.06429;0.000574350;
0.199025;37.9759;-121.618;37.1086;-121.51;26.8014;-118.648;18.7711;7.2786;18.7711;7.2786;18.9084;7.09067;0.000670075;
0.200025;72.7354;-123.816;71.9837;-124.011;63.0426;-124.444;17.9977;8.29052;17.9977;8.29052;18.1495;8.10259;0.000670075;
0.201025;100.382;-113.892;99.8115;-114.376;93.1183;-118.055;17.2026;9.28798;17.2026;9.28798;17.3544;9.10005;0.000670075;
0.202025;118.199;-92.822;117.874;-93.5448;114.072;-100.115;16.3786;10.271;16.3786;10.271;16.5304;10.0903;0.000670075;
0.203025;124.444;-62.6595;124.387;-63.5558;123.859;-72.374;15.5257;11.2395;15.5257;11.2395;15.692;11.0588;0.000670075;
0.204025;118.51;-26.3677;118.734;-27.3435;121.524;-37.5422;14.6584;12.1864;14.6584;12.1864;14.8174;12.0129;0.000670075;
0.205025;100.975;12.5044;101.452;11.5359;107.292;0.954096;13.7621;13.1188;13.7621;13.1188;13.9284;12.9526;0.000670075;
0.206025;73.5521;50.1551;74.2388;49.295;82.5582;39.3637;12.8442;14.0295;12.8442;14.0295;13.0104;13.8633;0.000670075;
0.207025;38.93;82.8979;39.7612;82.233;49.7431;73.9135;11.9045;14.9186;11.9045;14.9186;12.078;14.7596;0.000670075;
0.208025;0.498732;107.524;1.38778;107.112;12.0563;101.235;10.9504;15.786;10.9504;15.786;11.1239;15.6269;0.000574350;
0.209025;-37.9759;121.626;-37.1158;121.51;-26.8014;118.648;9.97464;16.6316;9.97464;16.6316;10.1553;16.4726;0.000670075;
0.210025;-72.7354;123.816;-71.9909;124.011;-63.0498;124.444;8.9844;17.4484;8.9844;17.4484;9.17233;17.2966;0.000670075;
0.211025;-100.382;113.892;-99.8187;114.376;-93.1183;118.055;7.98694;18.2362;7.98694;18.2362;8.17487;18.0917;0.000670075;
0.212025;-118.199;92.822;-117.874;93.5448;-114.072;100.115;6.97502;18.9952;6.97502;18.9952;7.16295;18.8579;0.000670075;
0.213025;-124.444;62.6595;-124.394;63.5558;-123.859;72.374;5.94864;19.7324;5.94864;19.7324;6.13657;19.5951;0.000670075;
0.214025;-118.51;26.3677;-118.734;27.3435;-121.524;37.5422;4.91504;20.4336;4.91504;20.4336;5.10297;20.3035;0.000670075;
0.215025;-100.975;-12.5044;-101.452;-11.5359;-107.292;-0.946868;3.87421;21.1058;3.87421;21.1058;4.06214;20.9829;0.000670075;
0.216025;-73.5521;-50.1551;-74.2388;-49.295;-82.5582;-39.3565;2.82615;21.7418;2.82615;21.7418;3.0213;21.6262;0.000670075;
0.217025;-38.9372;-82.8979;-39.7612;-82.2257;-49.7431;-73.9135;1.77086;22.3417;1.77086;22.3417;1.96602;22.2333;0.000670075;
0.218025;-0.498732;-107.524;-1.38778;-107.112;-12.0563;-101.235;0.715572;22.9128;0.715572;22.9128;0.910728;22.8116;0.000574350;
0.219025;37.9759;-121.618;37.1086;-121.51;26.8014;-118.648;-0.332488;23.4476;-0.332488;23.4476;-0.137332;23.3537;0.000670075;
0.220025;72.7354;-123.816;71.9837;-124.011;63.0426;-124.444;-1.38778;23.9464;-1.38778;23.9464;-1.19262;23.8596;0.000670075;
0.221025;100.382;-113.892;99.8115;-114.376;93.1183;-118.055;-2.44306;24.4090;-2.44306;24.4090;-2.24791;24.3294;0.000670075;
0.222025;118.199;-92.822;117.874;-93.5448;114.072;-100.115;-3.49112;24.8354;-3.49112;24.8354;-3.29597;24.7559;0.000670075;
0.223025;124.444;-62.6595;124.387;-63.5558;123.859;-72.374;-4.53196;25.2185;-4.53196;25.2185;-4.3368;25.1462;0.000670075;
0.224025;118.51;-26.3677;118.734;-27.3435;121.524;-37.5422;-5.57279;25.5654;-5.57279;25.5654;-5.37763;25.5004;0.000670075;
0.225025;100.975;12.5044;101.452;11.5359;107.292;0.954096;-6.59916;25.869;-6.59916;25.869;-6.41124;25.8184;0.000670075;
0.226025;73.5521;50.1551;74.2388;49.295;82.5582;39.3637;-7.61831;26.1364;-7.61831;26.1364;-7.43038;26.0931;0.000670075;
0.227025;38.93;82.8979;39.7612;82.233;49.7431;73.9135;-8.623;26.3677;-8.623;26.3677;-8.43508;26.3244;0.000670075;
0.228025;0.498732;107.524;1.38778;107.112;12.0563;101.235;-9.62047;26.5557;-9.62047;26.5557;-9.43254;26.5195;0.000574350;
0.229025;-37.9759;121.626;-37.1158;121.51;-26.8014;118.648;-10.5962;26.7002;-10.5962;26.7002;-10.4155;26.6713;0.000670075;
0.230025;-72.7354;123.816;-71.9909;124.011;-63.0498;124.444;-11.5576;26.8014;-11.5576;26.8014;-11.3769;26.787;0.000670075;
0.231025;-100.382;113.892;-99.8187;114.376;-93.1183;118.055;-12.5044;26.8665;-12.5044;26.8665;-12.331;26.8592;0.000670075;
0.232025;-118.199;92.822;-117.874;93.5448;-114.072;100.115;-13.4296;26.8882;-13.4296;26.8882;-13.2562;26.8882;0.000670075;
0.233025;-124.444;62.6595;-124.394;63.5558;-123.859;72.374;-14.3331;26.8665;-14.3331;26.8665;-14.1669;26.8737;0.000670075;
0.234025;-118.51;26.3677;-118.734;27.3435;-121.524;37.5422;-15.2149;26.8014;-15.2149;26.8014;-15.0487;26.8159;0.000670075;
0.235025;-100.975;-12.5044;-101.452;-11.5359;-107.292;-0.946868;-16.0751;26.7002;-16.0751;26.7002;-15.9161;26.7219;0.000670075;
0.236025;-73.5521;-50.1551;-74.2388;-49.295;-82.5582;-39.3565;-16.9063;26.5557;-16.9063;26.5557;-16.7545;26.5846;0.000670075;
0.237025;-38.9372;-82.8979;-39.7612;-82.2257;-49.7431;-73.9135;-17.7158;26.375;-17.7158;26.375;-17.564;26.4111;0.000670075;
0.238025;-0.498732;-107.524;-1.38778;-107.112;-12.0563;-101.235;-18.4965;26.1437;-18.4965;26.1437;-18.3519;26.1943;0.000574350;
0.239025;37.9759;-121.618;37.1086;-121.51;26.8014;-118.648;-19.2482;25.8835;-19.2482;25.8835;-19.1108;25.9341;0.000670075;
0.240025;72.7354;-123.816;71.9837;-124.011;63.0426;-124.444;-19.971;25.5727;-19.971;25.5727;-19.8336;25.6377;0.000670075;
0.241025;100.382;-113.892;99.8115;-114.376;93.1183;-118.055;-20.6576;25.2329;-20.6576;25.2329;-20.5347;25.298;0.000670075;
0.242025;118.199;-92.822;117.874;-93.5448;114.072;-100.115;-21.3226;24.8426;-21.3226;24.8426;-21.1997;24.9221;0.000670075;
0.243025;124.444;-62.6595;124.387;-63.5558;123.859;-72.374;-21.9442;24.4234;-21.9442;24.4234;-21.8286;24.5029;0.000670075;
0.244025;118.51;-26.3677;118.734;-27.3435;121.524;-37.5422;-22.5369;23.9608;-22.5369;23.9608;-22.4285;24.0476;0.000670075;
0.245025;100.975;12.5044;101.452;11.5359;107.292;0.954096;-23.0935;23.4621;-23.0935;23.4621;-22.9923;23.5633;0.000670075;
0.246025;73.5521;50.1551;74.2388;49.295;82.5582;39.3637;-23.6211;22.9344;-23.6211;22.9344;-23.5271;23.0356;0.000670075;
0.247025;38.93;82.8979;39.7612;82.233;49.7431;73.9135;-24.1054;22.3634;-24.1054;22.3634;-24.0186;22.4719;0.000670075;
0.248025;0.498732;107.524;1.38778;107.112;12.0563;101.235;-24.5535;21.7635;-24.5535;21.7635;-24.474;21.8719;0.000574350;
0.249025;-37.9759;121.626;-37.1158;121.51;-26.8014;118.648;-24.9655;21.1202;-24.9655;21.1202;-24.8932;21.2431;0.000670075;
0.250025;-72.7354;123.816;-71.9909;124.011;-63.0498;124.444;-25.3414;20.4552;-25.3414;20.4552;-25.2691;20.5781;0.000670075;
0.251025;-100.382;113.892;-99.8187;114.376;-93.1183;118.055;-25.6739;19.7541;-25.6739;19.7541;-25.6088;19.8842;0.000670075;
0.252025;-118.199;92.822;-117.874;93.5448;-114.072;100.115;-25.963;19.0241;-25.963;19.0241;-25.9124;19.1614;0.000670075;
0.253025;-124.444;62.6595;-124.394;63.5558;-123.859;72.374;-26.216;18.2579;-26.216;18.2579;-26.1726;18.4025;0.000670075;
0.254025;-118.51;26.3677;-118.734;27.3435;-121.524;37.5422;-26.4328;17.4701;-26.4328;17.4701;-26.3967;17.6219;0.000670075;
0.255025;-100.975;-12.5044;-101.452;-11.5359;-107.292;-0.946868;-26.6063;16.6533;-26.6063;16.6533;-26.5774;16.8123;0.000670075;
0.256025;-73.5521;-50.1551;-74.2388;-49.295;-82.5582;-39.3565;-26.7364;15.8149;-26.7364;15.8149;-26.7147;15.9739;0.000670075;
0.257025;-38.9372;-82.8979;-39.7612;-82.2257;-49.7431;-73.9135;-26.8303;14.9475;-26.8303;14.9475;-26.8159;15.1137;0.000670075;
0.258025;-0.498732;-107.524;-1.38778;-107.112;-12.0563;-101.235;-26.8737;14.0585;-26.8737;14.0585;-26.8737;14.2247;0.000574350;
0.259025;37.9759;-121.618;37.1086;-121.51;26.8014;-118.648;-26.8809;13.1477;-26.8809;13.1477;-26.8882;13.3212;0.000670075;
0.260025;72.7354;-123.816;71.9837;-124.011;63.0426;-124.444;-26.852;12.2153;-26.852;12.2153;-26.8592;12.396;0.000670075;
0.261025;100.382;-113.892;99.8115;-114.376;93.1183;-118.055;-26.7725;11.2685;-26.7725;11.2685;-26.7942;11.4492;0.000670075;
0.262025;118.199;-92.822;117.874;-93.5448;114.072;-100.115;-26.6569;10.2999;-26.6569;10.2999;-26.6858;10.4806;0.000670075;
0.263025;124.444;-62.6595;124.387;-63.5558;123.859;-72.374;-26.4978;9.31689;-26.4978;9.31689;-26.534;9.50482;0.000670075;
0.264025;118.51;-26.3677;118.734;-27.3435;121.524;-37.5422;-26.3027;8.31943;-26.3027;8.31943;-26.3388;8.50736;0.000670075;
0.265025;100.975;12.5044;101.452;11.5359;107.292;0.954096;-26.0642;7.31474;-26.0642;7.31474;-26.1075;7.50266;0.000670075;
0.266025;73.5521;50.1551;74.2388;49.295;82.5582;39.3637;-25.7823;6.28836;-25.7823;6.28836;-25.8401;6.48352;0.000670075;
0.267025;38.93;82.8979;39.7612;82.233;49.7431;73.9135;-25.4642;5.26198;-25.4642;5.26198;-25.5293;5.44991;0.000670075;
0.268025;0.498732;107.524;1.38778;107.112;12.0563;101.235;-25.1028;4.22115;-25.1028;4.22115;-25.1751;4.41631;0.000574350;
0.269025;-37.9759;121.626;-37.1158;121.51;-26.8014;118.648;-24.7053;3.17309;-24.7053;3.17309;-24.7848;3.36825;0.000670075;
0.270025;-72.7354;123.816;-71.9909;124.011;-63.0498;124.444;-24.2716;2.12503;-24.2716;2.12503;-24.3584;2.32019;0.000670075;
0.271025;-100.382;113.892;-99.8187;114.376;-93.1183;118.055;-23.8018;1.06974;-23.8018;1.06974;-23.8885;1.2649;0.000670075;
0.272025;-118.199;92.822;-117.874;93.5448;-114.072;100.115;-23.2886;0.014456;-23.2886;0.014456;-23.3898;0.209612;0.000670075;
0.273025;-124.444;62.6595;-124.394;63.5558;-123.859;72.374;-22.7465;-1.0336;-22.7465;-1.0336;-22.8477;-0.838448;0.000670075;
0.274025;-118.51;26.3677;-118.734;27.3435;-121.524;37.5422;-22.1683;-2.08889;-22.1683;-2.08889;-22.2767;-1.89374;0.000670075;
0.275025;-100.975;-12.5044;-101.452;-11.5359;-107.292;-0.946868;-21.5539;-3.13695;-21.5539;-3.13695;-21.6695;-2.94902;0.000670075;
0.276025;-73.5521;-50.1551;-74.2388;-49.295;-82.5582;-39.3565;-20.9034;-4.18501;-20.9034;-4.18501;-21.0263;-3.98986;0.000670075;
0.277025;-38.9372;-82.8979;-39.7612;-82.2257;-49.7431;-73.9135;-20.2239;-5.22584;-20.2239;-5.22584;-20.354;-5.03069;0.000670075;
0.278025;-0.498732;-107.524;-1.38778;-107.112;-12.0563;-101.235;-19.5156;-6.25945;-19.5156;-6.25945;-19.6457;-6.06429;0.000574350;
0.279025;37.9759;-121.618;37.1086;-121.51;26.8014;-118.648;-18.7711;-7.2786;-18.7711;-7.2786;-18.9084;-7.09067;0.000670075;
0.280025;72.7354;-123.816;71.9837;-124.011;63.0426;-124.444;-17.9977;-8.29052;-17.9977;-8.29052;-18.1495;-8.10259;0.000670075;
0.281025;100.382;-113.892;99.8115;-114.376;93.1183;-118.055;-17.2026;-9.28798;-17.2026;-9.28798;-17.3544;-9.10005;0.000670075;
0.282025;118.199;-92.822;117.874;-93.5448;114.072;-100.115;-16.3786;-10.271;-16.3786;-10.271;-16.5304;-10.0903;0.000670075;
0.283025;124.444;-62.6595;124.387;-63.5558;123.859;-72.374;-15.5257;-11.2395;-15.5257;-11.2395;-15.692;-11.0588;0.000670075;
0.284025;118.51;-26.3677;118.734;-27.3435;121.524;-37.5422;-14.6584;-12.1864;-14.6584;-12.1864;-14.8174;-12.0129;0.000670075;
0.285025;100.975;12.5044;101.452;11.5359;107.292;0.954096;-13.7621;-13.1188;-13.7621;-13.1188;-13.9284;-12.9526;0.000670075;
0.286025;73.5521;50.1551;74.2388;49.295;82.5582;39.3637;-12.8442;-14.0295;-12.8442;-14.0295;-13.0104;-13.8633;0.000670075;
0.287025;38.93;82.8979;39.7612;82.233;49.7431;73.9135;-11.9045;-14.9186;-11.9045;-14.9186;-12.078;-14.7596;0.000670075;
0.288025;0.498732;107.524;1.38778;107.112;12.0563;101.235;-10.9504;-15.786;-10.9504;-15.786;-11.1239;-15.6269;0.000574350;
0.289025;-37.9759;121.626;-37.1158;121.51;-26.8014;118.648;-9.97464;-16.6316;-9.97464;-16.6316;-10.1553;-16.4726;0.000670075;
0.290025;-72.7354;123.816;-71.9909;124.011;-63.0498;124.444;-8.9844;-17.4484;-8.9844;-17.4484;-9.17233;-17.2966;0.000670075;
0.291025;-100.382;113.892;-99.8187;114.376;-93.1183;118.055;-7.98694;-18.2362;-7.98694;-18.2362;-8.17487;-18.0917;0.000670075;
0.292025;-118.199;92.822;-117.874;93.5448;-114.072;100.115;-6.97502;-18.9952;-6.97502;-18.9952;-7.16295;-18.8579;0.000670075;
0.293025;-124.444;62.6595;-124.394;63.5558;-123.859;72.374;-5.94864;-19.7324;-5.94864;-19.7324;-6.13657;-19.5951;0.000670075;
0.294025;-118.51;26.3677;-118.734;27.3435;-121.524;37.5422;-4.91504;-20.4336;-4.91504;-20.4336;-5.10297;-20.3035;0.000670075;
0.295025;-100.975;-12.5044;-101.452;-11.5359;-107.292;-0.946868;-3.87421;-21.1058;-3.87421;-21.1058;-4.06214;-20.9829;0.000670075;
0.296025;-73.5521;-50.1551;-74.2388;-49.295;-82.5582;-39.3565;-2.82615;-21.7418;-2.82615;-21.7418;-3.0213;-21.6262;0.000670075;
0.297025;-38.9372;-82.8979;-39.7612;-82.2257;-49.7431;-73.9135;-1.77086;-22.3417;-1.77086;-22.3417;-1.96602;-22.2333;0.000670075;
0.298025;-0.498732;-107.524;-1.38778;-107.112;-12.0563;-101.235;-0.715572;-22.9128;-0.715572;-22.9128;-0.910728;-22.8116;0.000574350;
0.299025;37.9759;-121.618;37.1086;-121.51;26.8014;-118.648;0.332488;-23.4476;0.332488;-23.4476;0.137332;-23.3537;0.000670075;
0.300025;72.7354;-123.816;71.9837;-124.011;63.0426;-124.444;1.38778;-23.9464;1.38778;-23.9464;1.19262;-23.8596;0.000670075;
0.301025;100.382;-113.892;99.8115;-114.376;93.1183;-118.055;2.44306;-24.4090;2.44306;-24.4090;2.24791;-24.3294;0.000670075;
0.302025;118.199;-92.822;117.874;-93.5448;114.072;-100.115;3.49112;-24.8354;3.49112;-24.8354;3.29597;-24.7559;0.000670075;
0.303025;124.444;-62.6595;124.387;-63.5558;123.859;-72.374;4.53196;-25.2185;4.53196;-25.2185;4.3368;-25.1462;0.000670075;
0.304025;118.51;-26.3677;118.734;-27.3435;121.524;-37.5422;5.57279;-25.5654;5.57279;-25.5654;5.37763;-25.5004;0.000670075;
0.305025;100.975;12.5044;101.452;11.5359;107.292;0.954096;6.59916;-25.869;6.59916;-25.869;6.41124;-25.8184;0.000670075;
0.306025;73.5521;50.1551;74.2388;49.295;82.5582;39.3637;7.61831;-26.1364;7.61831;-26.1364;7.43038;-26.0931;0.000670075;
0.307025;38.93;82.8979;39.7612;82.233;49.7431;73.9135;8.623;-26.3677;8.623;-26.3677;8.43508;-26.3244;0.000670075;
0.308025;0.498732;107.524;1.38778;107.112;12.0563;101.235;9.62047;-26.5557;9.62047;-26.5557;9.43254;-26.5195;0.000574350;
0.309025;-37.9759;121.626;-37.1158;121.51;-26.8014;118.648;10.5962;-26.7002;10.5962;-26.7002;10.4155;-26.6713;0.000670075;
0.310025;-72.7354;123.816;-71.9909;124.011;-63.0498;124.444;11.5576;-26.8014;11.5576;-26.8014;11.3769;-26.787;0.000670075;
0.311025;-100.382;113.892;-99.8187;114.376;-93.1183;118.055;12.5044;-26.8665;12.5044;-26.8665;12.331;-26.8592;0.000670075;
0.312025;-118.199;92.822;-117.874;93.5448;-114.072;100.115;13.4296;-26.8882;13.4296;-26.8882;13.2562;-26.8882;0.000670075;
0.313025;-124.444;62.6595;-124.394;63.5558;-123.859;72.374;14.3331;-26.8665;14.3331;-26.8665;14.1669;-26.8737;0.000670075;
0.314025;-118.51;26.3677;-118.734;27.3435;-121.524;37.5422;15.2149;-26.8014;15.2149;-26.8014;15.0487;-26.8159;0.000670075;
0.315025;-100.975;-12.5044;-101.452;-11.5359;-107.292;-0.946868;16.0751;-26.7002;16.0751;-26.7002;15.9161;-26.7219;0.000670075;
0.316025;-73.5521;-50.1551;-74.2388;-49.295;-82.5582;-39.3565;16.9063;-26.5557;16.9063;-26.5557;16.7545;-26.5846;0.000670075;
0.317025;-38.9372;-82.8979;-39.7612;-82.2257;-49.7431;-73.9135;17.7158;-26.375;17.7158;-26.375;17.564;-26.4111;0.000670075;
0.318025;-0.498732;-107.524;-1.38778;-107.112;-12.0563;-101.235;18.4965;-26.1437;18.4965;-26.1437;18.3519;-26.1943;0.000574350;
0.319025;37.9759;-121.618;37.1086;-121.51;26.8014;-118.648;19.2482;-25.8835;19.2482;-25.8835;19.1108;-25.9341;0.000670075;
0.320025;72.7354;-123.816;71.9837;-124.011;63.0426;-124.444;19.971;-25.5727;19.971;-25.5727;19.8336;-25.6377;0.000670075;
0.321025;100.382;-113.892;99.8115;-114.376;93.1183;-118.055;20.6576;-25.2329;20.6576;-25.2329;20.5347;-25.298;0.000670075;
0.322025;118.199;-92.822;117.874;-93.5448;114.072;-100.115;21.3226;-24.8426;21.3226;-24.8426;21.1997;-24.9221;0.000670075;
0.323025;124.444;-62.6595;124.387;-63.5558;123.859;-72.374;21.9442;-24.4234;21.9442;-24.4234;21.8286;-24.5029;0.000670075;
0.324025;118.51;-26.3677;118.734;-27.3435;121.524;-37.5422;22.5369;-23.9608;22.5369;-23.9608;22.4285;-24.0476;0.000670075;
0.325025;100.975;12.5044;101.452;11.5359;107.292;0.954096;23.0935;-23.4621;23.0935;-23.4621;22.9923;-23.5633;0.000670075;
0.326025;73.5521;50.1551;74.2388;49.295;82.5582;39.3637;23.6211;-22.9344;23.6211;-22.9344;23.5271;-23.0356;0.000670075;
0.327025;38.93;82.8979;39.7612;82.233;49.7431;73.9135;24.1054;-22.3634;24.1054;-22.3634;24.0186;-22.4719;0.000670075;
0.328025;0.498732;107.524;1.38778;107.112;12.0563;101.235;24.5535;-21.7635;24.5535;-21.7635;24.474;-21.8719;0.000574350;
0.329025;-37.9759;121.626;-37.1158;121.51;-26.8014;118.648;24.9655;-21.1202;24.9655;-21.1202;24.8932;-21.2431;0.000670075;
0.330025;-72.7354;123.816;-71.9909;124.011;-63.0498;124.444;25.3414;-20.4552;25.3414;-20.4552;25.2691;-20.5781;0.000670075;
0.331025;-100.382;113.892;-99.8187;114.376;-93.1183;118.055;25.6739;-19.7541;25.6739;-19.7541;25.616;-19.8842;0.000670075;
0.332025;-118.199;92.822;-117.874;93.5448;-114.072;100.115;25.963;-19.0241;25.963;-19.0241;25.9124;-19.1614;0.000670075;
0.333025;-124.444;62.6595;-124.394;63.5558;-123.859;72.374;26.216;-18.2579;26.216;-18.2579;26.1726;-18.4025;0.000670075;
0.334025;-118.51;26.3677;-118.734;27.3435;-121.524;37.5422;26.4328;-17.4701;26.4328;-17.4701;26.3967;-17.6219;0.000670075;
0.335025;-100.975;-12.5044;-101.452;-11.5359;-107.292;-0.946868;26.6063;-16.6533;26.6063;-16.6533;26.5774;-16.8123;0.000670075;
0.336025;-73.5521;-50.1551;-74.2388;-49.295;-82.5582;-39.3565;26.7364;-15.8149;26.7364;-15.8149;26.7147;-15.9739;0.000670075;
0.337025;-38.9372;-82.8979;-39.7612;-82.2257;-49.7431;-73.9135;26.8303;-14.9475;26.8303;-14.9475;26.8159;-15.1137;0.000670075;
0.338025;-0.498732;-107.524;-1.38778;-107.112;-12.0563;-101.235;26.8737;-14.0585;26.8737;-14.0585;26.8737;-14.2247;0.000574350;
0.339025;37.9759;-121.618;37.1086;-121.51;26.8014;-118.648;26.8809;-13.1477;26.8809;-13.1477;26.8882;-13.3212;0.000670075;
0.340025;72.7354;-123.816;71.9837;-124.011;63.0426;-124.444;26.852;-12.2153;26.852;-12.2153;26.8592;-12.396;0.000670075;
0.341025;100.382;-113.892;99.8115;-114.376;93.1183;-118.055;26.7725;-11.2685;26.7725;-11.2685;26.7942;-11.4492;0.000670075;
0.342025;118.199;-92.822;117.874;-93.5448;114.072;-100.115;26.6569;-10.2999;26.6569;-10.2999;26.6858;-10.4806;0.000670075;
0.343025;124.444;-62.6595;124.387;-63.5558;123.859;-72.374;26.4978;-9.31689;26.4978;-9.31689;26.534;-9.50482;0.000670075;
0.344025;118.51;-26.3677;118.734;-27.3435;121.524;-37.5422;26.3027;-8.31943;26.3027;-8.31943;26.3388;-8.50736;0.000670075;
0.345025;100.975;12.5044;101.452;11.5359;107.292;0.954096;26.0642;-7.31474;26.0642;-7.31474;26.1075;-7.50266;0.000670075;
0.346025;73.5521;50.1551;74.2388;49.295;82.5582;39.3637;25.7823;-6.28836;25.7823;-6.28836;25.8401;-6.48352;0.000670075;
0.347025;38.93;82.8979;39.7612;82.233;49.7431;73.9135;25.4642;-5.26198;25.4642;-5.26198;25.5293;-5.44991;0.000670075;
0.348025;0.498732;107.524;1.38778;107.112;12.0563;101.235;25.1028;-4.22115;25.1028;-4.22115;25.1751;-4.41631;0.000574350;
0.349025;-37.9759;121.626;-37.1158;121.51;-26.8014;118.648;24.7053;-3.17309;24.7053;-3.17309;24.7848;-3.36825;0.000670075;
0.350025;-72.7354;123.816;-71.9909;124.011;-63.0498;124.444;24.2716;-2.12503;24.2716;-2.12503;24.3584;-2.32019;0.000670075;
0.351025;-100.382;113.892;-99.8187;114.376;-93.1183;118.055;23.8018;-1.06974;23.8018;-1.06974;23.8885;-1.2649;0.000670075;
0.352025;-118.199;92.822;-117.874;93.5448;-114.072;100.115;23.2886;-0.014456;23.2886;-0.014456;23.3898;-0.209612;0.000670075;
0.353025;-124.444;62.6595;-124.394;63.5558;-123.859;72.374;22.7465;1.0336;22.7465;1.0336;22.8477;0.838448;0.000670075;
0.354025;-118.51;26.3677;-118.734;27.3435;-121.524;37.5422;22.1683;2.08889;22.1683;2.08889;22.2767;1.89374;0.000670075;
0.355025;-100.975;-12.5044;-101.452;-11.5359;-107.292;-0.946868;21.5539;3.13695;21.5539;3.13695;21.6695;2.94902;0.000670075;
0.356025;-73.5521;-50.1551;-74.2388;-49.295;-82.5582;-39.3565;20.9034;4.18501;20.9034;4.18501;21.0263;3.98986;0.000670075;
0.357025;-38.9372;-82.8979;-39.7612;-82.2257;-49.7431;-73.9135;20.2239;5.22584;20.2239;5.22584;20.354;5.03069;0.000670075;
0.358025;-0.498732;-107.524;-1.38778;-107.112;-12.0563;-101.235;19.5156;6.25945;19.5156;6.25945;19.6457;6.06429;0.000574350;
0.359025;37.9759;-121.618;37.1086;-121.51;26.8014;-118.648;18.7711;7.2786;18.7711;7.2786;18.9084;7.09067;0.000670075;
0.360025;72.7354;-123.816;71.9837;-124.011;63.0426;-124.444;17.9977;8.29052;17.9977;8.29052;18.1495;8.10259;0.000670075;
0.361025;100.382;-113.892;99.8115;-114.376;93.1183;-118.055;17.2026;9.28798;17.2026;9.28798;17.3544;9.10005;0.000670075;
