Time;I_a_motor_pu;I_c_motor_pu;U_ab_for_pll_motor;U_bc_for_pll_motor;PLL_error_motor;filtered_frequency_motor;frequency_motor;flux_angle;flux_magnitude;flux_x;flux_y;absolute_speed;motor_voltage_magnitude;dc_voltage;motor_overlap_mask;cos_phi;flux_rotor_frequency;flux_rotor_position;release_pulses;pulse_block_causes;rotor_position_plant;Integrator_angle_motor;R+_motor;S+_motor;T+_motor;R-_motor;S-_motor;T-_motor;dc_voltage_plant;motor_notch_mask_active;
1.36608;-0.00164175;0.00231188;1.59225;0.392496;2.61581;2.0;2.0;-1.4422;1.00088;0.128359;-0.992616;2.0;2.10214;-1.1873;0.000644962;-0.655582;2.09166;-1.4422;1.0;0.0;-1.30023;-2.30626;0.0;0.0;0.0;0.0;0.0;0.0;-0.0330794;0.0;
1.36682;-0.00117016;0.00237886;1.20766;0.886275;2.62759;2.0;2.0;-1.1948;1.00088;0.367527;-0.930960;2.0;2.10214;-1.20692;0.000633402;-0.666337;2.09236;-1.1948;1.0;0.0;-1.05695;-2.07457;0.0;0.0;0.0;0.0;0.0;0.0;0.210548;0.0;
1.36756;-0.000627304;0.00230098;0.749538;1.32608;0.0;2.0;2.0;-0.947396;1.00088;0.584314;-0.812613;2.0;2.10214;-1.20809;0.000638267;-0.667013;2.09304;-0.947396;1.0;0.0;-0.813673;-1.84287;0.0;0.0;0.0;0.0;0.0;0.0;0.0140415;1.0;
1.3683;-4.62501e-05;0.00208298;0.24577;1.68514;2.65115;2.0;2.0;-0.699995;1.00088;0.765519;-0.644781;2.0;2.10214;-1.18801;0.000650347;-0.656016;2.09372;-0.699995;1.0;0.0;-0.570396;-1.61118;0.0;0.0;0.0;0.0;0.0;0.0;-0.182949;0.0;
1.36904;0.000537620;0.00173814;-0.272965;1.94158;2.66293;2.0;2.0;-0.452595;1.00088;0.900108;-0.437686;2.0;2.10214;-1.17994;0.000651090;-0.651565;2.09439;-0.452595;1.0;0.0;-0.327118;-1.37949;0.0;0.0;0.0;0.0;0.0;0.0;0.0406631;0.0;
1.36978;0.00108875;0.00128745;-0.775078;2.07979;2.67471;2.0;2.0;-0.205194;1.00088;0.979884;-0.203937;2.0;2.10214;-1.19492;0.000639198;-0.659753;2.09504;-0.205194;1.0;0.0;-0.0838413;-1.1478;0.0;0.0;0.0;0.0;0.0;0.0;0.348323;0.0;
1.37051;0.00157358;0.000758359;-1.22999;2.09134;2.6865;2.0;2.0;0.0422062;1.00088;0.99999;0.0422309;2.0;2.10214;-1.21114;0.000633596;-0.668666;2.09569;0.0422062;1.0;0.0;0.159436;-0.916104;0.0;0.0;0.0;0.0;0.0;0.0;0.116803;0.0;
1.37125;0.00196259;0.000183091;-1.61001;1.97555;2.69828;2.0;2.0;0.289607;1.00088;0.959201;0.285827;2.0;2.10214;-1.19906;0.000644435;-0.662073;2.09633;0.289607;1.0;0.0;0.402713;-0.684411;0.0;0.0;0.0;0.0;0.0;0.0;-0.0810983;0.0;
1.37199;0.00223209;-0.000403328;-1.89198;1.73945;2.71006;2.0;2.0;0.537007;1.00088;0.860001;0.512017;2.0;2.10214;-1.18278;0.000651343;-0.653134;2.09696;0.537007;1.0;0.0;0.64599;-0.452719;0.0;0.0;0.0;0.0;0.0;0.0;-0.274714;0.0;
1.37273;0.00235329;-0.000874734;-2.05874;1.39743;2.72184;2.0;2.0;0.784408;1.00088;0.708430;0.707029;2.0;2.10215;-1.18774;0.000644365;-0.655821;2.09758;0.784408;1.0;0.0;0.889267;-0.221027;0.0;0.0;0.0;0.0;0.0;0.0;-0.026164;0.0;
1.37347;0.00236700;-0.00138986;-2.10214;1.04635;2.73166;2.0;2.0;0.990574;1.00088;0.548693;0.837078;2.0;2.10215;-1.20439;0.000634770;-0.664948;2.09809;0.990574;1.0;0.0;1.13254;0.0106659;0.0;0.0;0.0;0.0;0.0;0.0;0.218227;0.0;
1.37421;0.00223659;-0.00182035;-2.0368;0.568013;0.0;2.0;2.0;1.23797;1.00088;0.326999;0.945958;2.0;2.10215;-1.20667;0.000639119;-0.666234;2.0987;1.23797;1.0;0.0;1.37582;0.242358;0.0;0.0;0.0;0.0;0.0;0.0;0.0218617;1.0;
1.37494;0.00196997;-0.00213999;-1.84743;0.0550843;2.75522;2.0;2.0;1.48538;1.00088;0.0853927;0.997232;2.0;2.10215;-1.186;0.000651767;-0.654918;2.09929;1.48538;1.0;0.0;1.6191;0.474051;0.0;0.0;0.0;0.0;0.0;0.0;-0.175298;0.0;
1.37568;0.00158339;-0.00232932;-1.54556;-0.461199;2.767;2.0;2.0;1.73278;1.00088;-0.161414;0.98778;2.0;2.10215;-1.17661;0.000653281;-0.649739;2.09987;1.73278;1.0;0.0;1.86238;0.705743;0.0;0.0;0.0;0.0;0.0;0.0;0.0279355;0.0;
1.37642;0.00110038;-0.00237680;-1.14957;-0.949397;2.77878;2.0;2.0;1.98018;1.00088;-0.398391;0.918177;2.0;2.10215;-1.19051;0.000641967;-0.657337;2.10044;1.98018;1.0;0.0;2.10565;0.937436;0.0;0.0;0.0;0.0;0.0;0.0;0.371508;0.0;
1.37716;0.000550371;-0.00227954;-0.683578;-1.37978;2.79056;2.0;2.0;2.22758;1.00088;-0.611108;0.792661;2.0;2.10215;-1.20733;0.000635759;-0.666578;2.10101;2.22758;1.0;0.0;2.34893;1.16913;0.0;0.0;0.0;0.0;0.0;0.0;0.124535;0.0;
1.3779;-3.31534e-05;-0.00204347;-0.17596;-1.72614;0.0;2.0;2.0;2.47498;1.00088;-0.786612;0.618875;2.0;2.10215;-1.19569;0.000646591;-0.660230;2.10156;2.47498;1.0;0.0;2.59221;1.40082;0.0;0.0;0.0;0.0;0.0;0.0;-0.0733158;0.0;
1.37864;-0.000614660;-0.00168296;0.342374;-1.96739;2.81412;2.0;2.0;2.72238;1.00088;-0.914214;0.407403;2.0;2.10215;-1.17834;0.000654200;-0.650705;2.10210;2.72238;1.0;0.0;2.83548;1.63251;0.0;0.0;0.0;0.0;0.0;0.0;-0.267301;0.0;
1.37938;-0.00115874;-0.00121997;0.839859;-2.08883;2.8259;2.0;2.0;2.96978;1.00088;-0.986145;0.171122;2.0;2.10215;-1.18207;0.000647854;-0.652714;2.10263;2.96978;1.0;0.0;3.07876;1.86421;0.0;0.0;0.0;0.0;0.0;0.0;-0.0204560;0.0;
1.38011;-0.00155952;-0.000776048;1.2862;-2.08308;2.83768;2.0;2.0;-3.06601;1.00088;-0.998025;-0.07558;2.0;2.10215;-1.20306;0.000635531;-0.664216;2.10316;-3.06601;1.0;0.0;-2.96115;2.0959;0.0;0.0;0.0;0.0;0.0;0.0;0.226141;0.0;
1.38085;-0.00195197;-0.000201715;1.59934;-1.98113;0.0;2.0;2.0;-2.85984;1.00088;-0.961417;-0.278285;2.0;2.10215;-1.20752;0.000637698;-0.666695;2.10359;-2.85984;1.0;0.0;-2.71787;2.32759;0.0;0.0;0.0;0.0;0.0;0.0;0.0297267;1.0;
1.38159;-0.00222556;0.000384901;1.88472;-1.74867;2.85928;2.0;2.0;-2.61244;1.00088;-0.863997;-0.505247;2.0;2.10215;-1.18968;0.000649640;-0.656932;2.10411;-2.61244;1.0;0.0;-2.47459;2.55928;0.0;0.0;0.0;0.0;0.0;0.0;-0.167586;0.0;
1.38233;-0.00236361;0.000948079;2.05534;-1.40972;2.87106;2.0;2.0;-2.36504;1.00088;-0.713963;-0.701443;2.0;2.10215;-1.17909;0.000652097;-0.651103;2.10462;-2.36504;1.0;0.0;-2.23132;2.79097;0.0;0.0;0.0;0.0;0.0;0.0;-0.355997;0.0;
1.38307;-0.00235774;0.00145352;2.10079;-0.984924;2.88285;2.0;2.0;-2.11764;1.00088;-0.520452;-0.854924;2.0;2.10215;-1.19182;0.000641025;-0.658052;2.10512;-2.11764;1.0;0.0;-1.98804;3.02267;0.0;0.0;0.0;0.0;0.0;0.0;0.424854;0.0;
1.38381;-0.00220829;0.00187045;2.01831;-0.500152;2.89463;2.0;2.0;-1.87024;1.00088;-0.295248;-0.956345;2.0;2.10215;-1.21054;0.000633247;-0.668333;2.10562;-1.87024;1.0;0.0;-1.74476;-3.02883;0.0;0.0;0.0;0.0;0.0;0.0;0.13232;0.0;
1.38455;-0.00192436;0.00217348;1.81293;0.0150767;0.0;2.0;2.0;-1.62284;1.00088;-0.0520648;-0.999528;2.0;2.10215;-1.20189;0.000642482;-0.663622;2.10611;-1.62284;1.0;0.0;-1.50148;-2.79713;0.0;0.0;0.0;0.0;0.0;0.0;-0.0654479;1.0;
1.38528;-0.00152325;0.00234416;1.49715;0.529387;2.91819;2.0;2.0;-1.37544;1.00088;0.194289;-0.981844;2.0;2.10215;-1.18513;0.000650379;-0.654425;2.10658;-1.37544;1.0;0.0;-1.25821;-2.56544;0.0;0.0;0.0;0.0;0.0;0.0;-0.259786;0.0;
1.38602;-0.00102938;0.00237209;1.09020;1.01146;2.92997;2.0;2.0;-1.12804;1.00088;0.428812;-0.904371;2.0;2.10215;-1.18742;0.000644896;-0.655647;2.10705;-1.12804;1.0;0.0;-1.01493;-2.33375;0.0;0.0;0.0;0.0;0.0;0.0;-0.0131815;0.0;
1.38676;-0.000472827;0.00225556;0.616856;1.43194;2.94175;2.0;2.0;-0.880638;1.00088;0.637222;-0.771826;2.0;2.10215;-1.20703;0.000633337;-0.666393;2.10750;-0.880638;1.0;0.0;-0.771653;-2.10206;0.0;0.0;0.0;0.0;0.0;0.0;0.233761;0.0;
1.3875;1.4469e-05;0.00205298;0.105954;1.76522;0.0;2.0;2.0;-0.633237;1.00088;0.806828;-0.59228;2.0;2.10215;-1.20818;0.000638207;-0.667065;2.10795;-0.633237;1.0;0.0;-0.528376;-1.87036;0.0;0.0;0.0;0.0;0.0;0.0;0.0375674;1.0;
1.38824;0.000596591;0.00169612;-0.326073;1.96152;2.96335;2.0;2.0;-0.427070;1.00088;0.910987;-0.414572;2.0;2.10215;-1.1914;0.000648785;-0.657873;2.10831;-0.427070;1.0;0.0;-0.2851;-1.63867;0.0;0.0;0.0;0.0;0.0;0.0;-0.159882;0.0;
1.38898;0.00114238;0.00123598;-0.824697;2.08692;2.97513;2.0;2.0;-0.17967;1.00088;0.984772;-0.178862;2.0;2.10215;-1.17974;0.000651919;-0.651459;2.10874;-0.17967;1.0;0.0;-0.0418231;-1.40698;0.0;0.0;0.0;0.0;0.0;0.0;-0.348841;0.0;
1.38971;0.00161861;0.000700566;-1.2731;2.08523;2.98691;2.0;2.0;0.0677307;1.00088;0.998589;0.0677387;2.0;2.10215;-1.1913;0.000641487;-0.657769;2.10916;0.0677307;1.0;0.0;0.201455;-1.17529;0.0;0.0;0.0;0.0;0.0;0.0;0.434573;0.0;
1.39045;0.00199627;0.000122496;-1.64398;1.95657;2.99869;2.0;2.0;0.315131;1.00088;0.951596;0.310215;2.0;2.10215;-1.21038;0.000633022;-0.668239;2.10957;0.315131;1.0;0.0;0.444732;-0.943594;0.0;0.0;0.0;0.0;0.0;0.0;0.140043;0.0;
1.39119;0.00225237;-0.000463034;-1.91475;1.70876;0.0;2.0;2.0;0.562532;1.00088;0.846655;0.533801;2.0;2.10215;-1.20253;0.000642263;-0.663972;2.10997;0.562532;1.0;0.0;0.688009;-0.711902;0.0;0.0;0.0;0.0;0.0;0.0;-0.0576358;1.0;
1.39193;0.00237131;-0.00102037;-2.06892;1.35689;3.02225;2.0;2.0;0.809932;1.00088;0.690157;0.72488;2.0;2.10215;-1.18441;0.000651070;-0.654029;2.11036;0.809932;1.0;0.0;0.931286;-0.480209;0.0;0.0;0.0;0.0;0.0;0.0;-0.25231;0.0;
1.39267;0.00234584;-0.00151557;-2.0971;0.922398;3.03403;2.0;2.0;1.05733;1.00088;0.491632;0.871818;2.0;2.10215;-1.18536;0.000646313;-0.65452;2.11074;1.05733;1.0;0.0;1.17456;-0.248517;0.0;0.0;0.0;0.0;0.0;0.0;-0.00666752;0.0;
1.39341;0.00217753;-0.00191847;-1.99757;0.431734;3.04582;2.0;2.0;1.30473;1.00088;0.263168;0.965666;2.0;2.10215;-1.20501;0.000634206;-0.665285;2.11111;1.30473;1.0;0.0;1.41784;-0.0168244;0.0;0.0;0.0;0.0;0.0;0.0;0.240993;0.0;
1.39415;0.00187661;-0.00220455;-1.77641;-0.0852211;0.0;2.0;2.0;1.55213;1.00088;0.0186791;1.00071;2.0;2.10215;-1.20838;0.000637802;-0.667168;2.11147;1.55213;1.0;0.0;1.66112;0.214868;0.0;0.0;0.0;0.0;0.0;0.0;0.0454021;1.0;
1.39488;0.00153756;-0.00234090;-1.44707;-0.596987;3.06938;2.0;2.0;1.79953;1.00088;-0.226948;0.974814;2.0;2.10215;-1.18895;0.000649918;-0.656531;2.11182;1.79953;1.0;0.0;1.90439;0.44656;0.0;0.0;0.0;0.0;0.0;0.0;-0.152167;0.0;
1.39562;0.00104619;-0.00237343;-1.10428;-0.996956;3.0792;2.0;2.0;2.00570;1.00088;-0.421695;0.907712;2.0;2.10215;-1.17966;0.000652211;-0.651415;2.11211;2.00570;1.0;0.0;2.14767;0.678253;0.0;0.0;0.0;0.0;0.0;0.0;-0.341659;0.0;
1.39636;0.000491125;-0.00226143;-0.632622;-1.41981;3.09098;2.0;2.0;2.2531;1.00088;-0.63114;0.776808;2.0;2.10215;-1.1899;0.000642548;-0.657001;2.11245;2.2531;1.0;0.0;2.39095;0.909945;0.0;0.0;0.0;0.0;0.0;0.0;0.440115;0.0;
1.3971;-9.38524e-05;-0.00201172;-0.12244;-1.7562;3.10276;2.0;2.0;2.50050;1.00088;-0.802152;0.598599;2.0;2.10215;-1.20803;0.000634611;-0.666953;2.11278;2.50050;1.0;0.0;2.63423;1.14164;0.0;0.0;0.0;0.0;0.0;0.0;0.147747;0.0;
1.39784;-0.000673115;-0.00163951;0.395197;-1.98565;0.0;2.0;2.0;2.7479;1.00088;-0.924315;0.383939;2.0;2.10215;-1.19927;0.000644472;-0.662187;2.1131;2.7479;1.0;0.0;2.8775;1.37333;0.0;0.0;0.0;0.0;0.0;0.0;-0.049839;1.0;
1.39858;-0.00121139;-0.00116745;0.888769;-2.09419;3.12632;2.0;2.0;2.9953;1.00088;-0.990193;0.145899;2.0;2.10215;-1.17983;0.000654000;-0.651524;2.11341;2.9953;1.0;0.0;3.12078;1.60502;0.0;0.0;0.0;0.0;0.0;0.0;-0.244833;0.0;
1.39932;-0.00167589;-0.000624305;1.32822;-2.07519;3.1381;2.0;2.0;-3.04048;1.00088;-0.995772;-0.101026;2.0;2.10215;-1.17959;0.000649931;-0.651361;2.11371;-3.04048;1.0;0.0;-2.91913;1.83671;0.0;0.0;0.0;0.0;0.0;0.0;0.00151074;0.0;
1.40005;-0.00203834;-4.31402e-05;1.68679;-1.92983;-3.09574;-0.705842;-2.0;-2.79308;1.00088;-0.940714;-0.341799;0.705842;2.10215;-1.32004;0.000676501;-0.7271;2.114;-2.79308;1.0;0.0;-2.67585;1.96631;0.0;0.0;0.0;0.0;0.0;0.0;0.245917;0.0;
1.40079;-0.00227667;0.000540651;1.94264;-1.66695;-2.74207;-1.92971;-2.0;-2.54568;1.00088;-0.82837;-0.561758;1.92971;2.10215;-1.2338;0.000645632;-0.681076;2.11428;-2.54568;1.0;0.0;-2.43257;1.73461;0.0;0.0;0.0;0.0;0.0;0.0;0.0532332;0.0;
1.40153;-0.00237636;0.00109152;2.08019;-1.30256;-2.26138;-1.99618;-2.0;-2.29828;1.00088;-0.665582;-0.747509;1.99618;2.10215;-1.191;0.000650136;-0.657654;2.11456;-2.29828;1.0;0.0;-2.1893;1.50292;0.0;0.0;0.0;0.0;0.0;0.0;-0.144439;0.0;
1.40227;-0.00234888;0.00150112;2.09107;-0.858845;-1.77849;-1.99979;-2.0;-2.05088;1.00088;-0.462263;-0.88774;1.99979;2.10215;-1.17903;0.000652202;-0.651069;2.11483;-2.05088;1.0;0.0;-1.94602;1.27123;0.0;0.0;0.0;0.0;0.0;0.0;-0.334447;0.0;
1.40301;-0.00218498;0.00190737;2.00266;-0.44788;0.0;-1.99998;-2.0;-1.84471;1.00088;-0.270745;-0.963569;1.99998;2.10215;-1.18812;0.000643528;-0.656023;2.11505;-1.84471;1.0;0.0;-1.70274;1.03954;0.0;0.0;0.0;0.0;0.0;0.0;0.139309;1.0;
1.40375;-0.00188804;0.00219746;1.78518;0.068721;-0.892957;-2.0;-2.0;-1.59731;1.00088;-0.0265385;-1.00053;2.0;2.10215;-1.20985;0.000632159;-0.667938;2.11531;-1.59731;1.0;0.0;-1.45947;0.807844;0.0;0.0;0.0;0.0;0.0;0.0;0.155483;0.0;
1.40448;-0.00147612;0.00235374;1.459;0.581137;-0.408212;-1.25559;-0.912647;-1.34991;1.00088;0.219284;-0.976567;1.25559;2.10215;-1.32538;0.000678869;-0.731156;2.11557;-1.34991;1.0;0.0;-1.21619;0.609730;0.0;0.0;0.0;0.0;0.0;0.0;-0.0419341;0.0;
1.40522;-0.000974310;0.00236669;1.04397;1.05817;-0.0351241;0.181003;0.560420;-1.10251;1.00088;0.451753;-0.893134;0.181003;2.10215;-1.30218;0.000684456;-0.71726;2.11582;-1.10251;1.0;0.0;-0.972912;0.566837;0.0;0.0;0.0;0.0;0.0;0.0;-0.237233;0.0;
1.40596;-0.000413169;0.00223553;0.565368;1.47076;0.16552;1.41145;1.69466;-0.855113;1.00088;0.656713;-0.755312;1.41145;2.10215;-1.35548;0.000705510;-0.747513;2.11606;-0.855113;1.0;0.0;-0.729635;0.680286;0.0;0.0;0.0;0.0;0.0;0.0;0.00762578;0.0;
1.40670;0.000173131;0.00196822;0.0523368;1.79378;0.225329;1.96095;2.0;-0.607713;1.00088;0.821682;-0.571496;1.96095;2.10215;-1.22125;0.000637388;-0.674173;2.11631;-0.607713;1.0;0.0;-0.486358;0.897701;0.0;0.0;0.0;0.0;0.0;0.0;0.255065;0.0;
1.40744;0.000748889;0.00158107;-0.463881;2.00758;0.238406;1.99788;2.0;-0.360312;1.00088;0.936614;-0.352878;1.99788;2.10215;-1.21217;0.000635915;-0.669243;2.11654;-0.360312;1.0;0.0;-0.243081;1.12939;0.0;0.0;0.0;0.0;0.0;0.0;0.0610719;0.0;
1.40818;0.00127905;0.00109762;-0.951851;2.09912;0.0;1.99988;2.0;-0.112912;1.00088;0.994511;-0.112772;1.99988;2.10215;-1.19234;0.000648204;-0.658389;2.11676;-0.112912;1.0;0.0;0.000195680;1.36109;0.0;0.0;0.0;0.0;0.0;0.0;-0.136687;1.0;
1.40892;0.00173131;0.000547347;-1.38186;2.06284;0.262042;1.99999;2.0;0.134489;1.00088;0.991846;0.134202;1.99999;2.10215;-1.18087;0.000651243;-0.652076;2.11698;0.134489;1.0;0.0;0.243474;1.59278;0.0;0.0;0.0;0.0;0.0;0.0;-0.327196;0.0;
1.40965;0.00202865;6.18212e-05;-1.72771;1.90094;0.273823;2.0;2.0;0.381889;1.00088;0.928783;0.373004;2.0;2.10215;-1.19242;0.000640813;-0.658381;2.11718;0.381889;1.0;0.0;0.486751;1.82447;0.0;0.0;0.0;0.0;0.0;0.0;0.227971;0.0;
1.41039;0.00227118;-0.000522438;-1.93627;1.67696;0.283641;2.0;2.0;0.588056;1.00088;0.832757;0.555235;2.0;2.10215;-1.20963;0.000632482;-0.667819;2.11735;0.588056;1.0;0.0;0.730028;2.05616;0.0;0.0;0.0;0.0;0.0;0.0;0.163163;0.0;
1.41113;0.00237541;-0.00107488;-2.07775;1.31548;0.0;2.0;2.0;0.835456;1.00088;0.671433;0.742259;2.0;2.10215;-1.20657;0.000639504;-0.666181;2.11755;0.835456;1.0;0.0;0.973305;2.28786;0.0;0.0;0.0;0.0;0.0;0.0;-0.0341234;1.0;
1.41187;0.00233499;-0.00156187;-2.0927;0.873889;0.307203;2.0;2.0;1.08286;1.00088;0.469221;0.884082;2.0;2.10215;-1.18756;0.000649833;-0.655761;2.11774;1.08286;1.0;0.0;1.21658;2.51955;0.0;0.0;0.0;0.0;0.0;0.0;-0.229709;0.0;
1.41261;0.00215237;-0.00195375;-1.98021;0.379087;0.318983;2.0;2.0;1.33026;1.00088;0.238437;0.972069;2.0;2.10215;-1.18454;0.000647459;-0.654074;2.11792;1.33026;1.0;0.0;1.45986;2.75124;0.0;0.0;0.0;0.0;0.0;0.0;0.0146431;0.0;
1.41335;0.00183869;-0.00222666;-1.74714;-0.1388;0.330765;2.0;2.0;1.57766;1.00088;-0.00686765;1.00086;2.0;2.10215;-1.20196;0.000635891;-0.663613;2.11809;1.57766;1.0;0.0;1.70314;2.98293;0.0;0.0;0.0;0.0;0.0;0.0;0.262248;0.0;
1.41409;0.00141304;-0.00236397;-1.40768;-0.648235;0.342546;2.0;2.0;1.82506;1.00089;-0.251754;0.968706;2.0;2.10215;-1.20756;0.000638067;-0.666716;2.11826;1.82506;1.0;0.0;1.94641;-3.06856;0.0;0.0;0.0;0.0;0.0;0.0;0.0688467;0.0;
1.41482;0.000901338;-0.00235732;-0.982497;-1.11819;0.0;2.0;2.0;2.07246;1.00089;-0.481309;0.87756;2.0;2.10215;-1.18751;0.000651342;-0.655742;2.11843;2.07246;1.0;0.0;2.18969;-2.83687;0.0;0.0;0.0;0.0;0.0;0.0;-0.128983;1.0;
1.41556;0.000334753;-0.00220713;-0.497483;-1.52006;0.366108;2.0;2.0;2.31986;1.00089;-0.681555;0.732976;2.0;2.10215;-1.17456;0.000655179;-0.648623;2.11859;2.31986;1.0;0.0;2.43297;-2.60518;0.0;0.0;0.0;0.0;0.0;0.0;-0.319975;0.0;
1.4163;-0.000252217;-0.00192253;0.0178252;-1.82936;0.377889;2.0;2.0;2.56726;1.00089;-0.840298;0.543756;2.0;2.10215;-1.18515;0.000645087;-0.654397;2.11874;2.56726;1.0;0.0;2.67624;-2.37348;0.0;0.0;0.0;0.0;0.0;0.0;-0.0691022;0.0;
1.41704;-0.000731131;-0.00159498;0.532048;-2.02727;0.38967;2.0;2.0;2.81466;1.00089;-0.94787;0.321425;2.0;2.10215;-1.20810;0.000633022;-0.666981;2.11888;2.81466;1.0;0.0;2.91952;-2.14179;0.0;0.0;0.0;0.0;0.0;0.0;0.171132;0.0;
1.41778;-0.00126325;-0.00111417;0.937101;-2.09817;0.0;2.0;2.0;3.02083;1.00089;-0.993596;0.120580;2.0;2.10215;-1.20948;0.000636817;-0.667768;2.119;3.02083;1.0;0.0;-3.12039;-1.91010;0.0;0.0;0.0;0.0;0.0;0.0;-0.0262462;1.0;
1.41852;-0.00171844;-0.000565515;1.36937;-2.06595;0.411268;2.0;2.0;-3.01496;1.00089;-0.992871;-0.126408;2.0;2.10215;-1.19279;0.000646866;-0.658625;2.11913;-3.01496;1.0;0.0;-2.87711;-1.67841;0.0;0.0;0.0;0.0;0.0;0.0;-0.222103;0.0;
1.41925;-0.00206899;1.75794e-05;1.71826;-1.90793;0.423049;2.0;2.0;-2.76756;1.00089;-0.931685;-0.365697;2.0;2.10215;-1.18826;0.000645510;-0.656115;2.11926;-2.76756;1.0;0.0;-2.63383;-1.44671;0.0;0.0;0.0;0.0;0.0;0.0;0.0215194;0.0;
1.41999;-0.00229354;0.000599603;1.96251;-1.63372;0.43483;2.0;2.0;-2.52016;1.00089;-0.813764;-0.582718;2.0;2.10215;-1.20425;0.000634696;-0.664866;2.11939;-2.52016;1.0;0.0;-2.39056;-1.21502;0.0;0.0;0.0;0.0;0.0;0.0;0.270246;0.0;
1.42073;-0.00237843;0.00114511;2.08725;-1.26002;0.446611;2.0;2.0;-2.27276;1.00089;-0.646288;-0.764254;2.0;2.10215;-1.20862;0.000637609;-0.667301;2.11951;-2.27276;1.0;0.0;-2.14728;-0.983329;0.0;0.0;0.0;0.0;0.0;0.0;0.0766592;0.0;
1.42147;-0.00231849;0.00162089;2.08489;-0.809597;0.0;2.0;2.0;-2.02536;1.00089;-0.439457;-0.89925;2.0;2.10215;-1.18751;0.000651531;-0.655745;2.11963;-2.02536;1.0;0.0;-1.90400;-0.751637;0.0;0.0;0.0;0.0;0.0;0.0;-0.121224;1.0;
1.42221;-0.00211735;0.00199796;1.95557;-0.309871;0.470173;2.0;2.0;-1.77796;1.00089;-0.205864;-0.979486;2.0;2.10215;-1.17343;0.000656052;-0.648001;2.11974;-1.77796;1.0;0.0;-1.66072;-0.519944;0.0;0.0;0.0;0.0;0.0;0.0;-0.312685;0.0;
1.42295;-0.00178729;0.00225337;1.70716;0.208724;0.481954;2.0;2.0;-1.53056;1.00089;0.0402647;-1.00008;2.0;2.10215;-1.18285;0.000646673;-0.653135;2.11985;-1.53056;1.0;0.0;-1.41745;-0.288252;0.0;0.0;0.0;0.0;0.0;0.0;-0.0620577;0.0;
1.42369;-0.00134838;0.00237156;1.3548;0.71461;0.493735;2.0;2.0;-1.28316;1.00089;0.283942;-0.959765;2.0;2.10215;-1.20484;0.000635154;-0.665194;2.11995;-1.28316;1.0;0.0;-1.17417;-0.0565593;0.0;0.0;0.0;0.0;0.0;0.0;0.178723;0.0;
1.42442;-0.000918603;0.00235977;0.91993;1.17698;0.0;2.0;2.0;-1.03576;1.00089;0.510328;-0.861010;2.0;2.10215;-1.20325;0.000641362;-0.664364;2.12005;-1.03576;1.0;0.0;-0.930893;0.175133;0.0;0.0;0.0;0.0;0.0;0.0;-0.0184485;1.0;
1.42516;-0.000353242;0.00221404;0.51351;1.50861;0.515333;2.0;2.0;-0.829589;1.00089;0.675777;-0.738307;2.0;2.10215;-1.18766;0.000650176;-0.655818;2.12013;-0.829589;1.0;0.0;-0.687616;0.406826;0.0;0.0;0.0;0.0;0.0;0.0;-0.21456;0.0;
1.4259;0.000233630;0.00193348;-0.00131416;1.82118;0.527114;2.0;2.0;-0.582188;1.00089;0.836001;-0.550340;2.0;2.10215;-1.18187;0.000649533;-0.652615;2.12021;-0.582188;1.0;0.0;-0.44434;0.638518;0.0;0.0;0.0;0.0;0.0;0.0;0.0395571;0.0;
1.42664;0.000806274;0.00153518;-0.516059;2.02284;0.538895;2.0;2.0;-0.334788;1.00089;0.945317;-0.32886;2.0;2.10215;-1.19832;0.000637491;-0.66161;2.12030;-0.334788;1.0;0.0;-0.201063;0.870210;0.0;0.0;0.0;0.0;0.0;0.0;0.270085;0.0;
1.42738;0.00132982;0.00104340;-0.999377;2.10132;0.550676;2.0;2.0;-0.0873875;1.00089;0.997067;-0.0873536;2.0;2.10215;-1.20966;0.000635688;-0.667859;2.12037;-0.0873875;1.0;0.0;0.0422144;1.10190;0.0;0.0;0.0;0.0;0.0;0.0;0.0844989;0.0;
1.42812;0.00177239;0.000488082;-1.42184;2.05184;0.0;2.0;2.0;0.160013;1.00089;0.9881;0.159472;2.0;2.10215;-1.19312;0.000648095;-0.658817;2.12045;0.160013;1.0;0.0;0.285492;1.3336;0.0;0.0;0.0;0.0;0.0;0.0;-0.113422;1.0;
1.42886;0.00210703;-9.69606e-05;-1.75772;1.87741;0.574238;2.0;2.0;0.407413;1.00089;0.918962;0.396587;2.0;2.10215;-1.1782;0.000653551;-0.650617;2.12051;0.407413;1.0;0.0;0.528769;1.56529;0.0;0.0;0.0;0.0;0.0;0.0;-0.305336;0.0;
1.42959;0.00231335;-0.000676099;-1.98656;1.58866;0.586019;2.0;2.0;0.654814;1.00089;0.793864;0.609551;2.0;2.10215;-1.186;0.000644988;-0.654863;2.12058;0.654814;1.0;0.0;0.772046;1.79698;0.0;0.0;0.0;0.0;0.0;0.0;-0.0550193;0.0;
1.43033;0.00237881;-0.00121407;-2.09443;1.20317;0.5978;2.0;2.0;0.902214;1.00089;0.620424;0.785397;2.0;2.10215;-1.20732;0.000633549;-0.666551;2.12064;0.902214;1.0;0.0;1.01532;2.02867;0.0;0.0;0.0;0.0;0.0;0.0;0.186372;0.0;
